onset	duration	trial_type	value	sample
136.99	0.01	WATER selected	1	34247
137.0	3.0	Start Listen	25	34250
139.99	0.01	WATER selected	1	34997
140.0	3.0	Start Listen	25	35000
142.99	0.01	WATER selected	1	35747
143.0	3.0	Start Listen	25	35750
145.99	0.01	WATER selected	1	36497
146.0	3.0	Start Listen	25	36500
148.99	0.01	WATER selected	1	37247
149.0	3.0	Start Listen	25	37250
151.99	0.01	WATER selected	1	37997
152.0	3.0	Start Listen	25	38000
154.99	0.01	WATER selected	1	38747
155.0	3.0	Start Listen	25	38750
157.99	0.01	WATER selected	1	39497
158.0	3.0	Start Listen	25	39500
160.99	0.01	WATER selected	1	40247
161.0	3.0	Start Listen	25	40250
163.99	0.01	WATER selected	1	40997
164.0	3.0	Start Listen	25	41000
166.99	0.01	WATER selected	1	41747
167.0	3.0	Start Listen	25	41750
169.99	0.01	WATER selected	1	42497
170.0	3.0	Start Listen	25	42500
172.99	0.01	WATER selected	1	43247
173.0	3.0	Start Listen	25	43250
175.99	0.01	WATER selected	1	43997
176.0	3.0	Start Listen	25	44000
178.99	0.01	WATER selected	1	44747
179.0	3.0	Start Listen	25	44750
181.99	0.01	WATER selected	1	45497
182.0	3.0	Start Listen	25	45500
184.99	0.01	WATER selected	1	46247
185.0	3.0	Start Listen	25	46250
187.99	0.01	WATER selected	1	46997
188.0	3.0	Start Listen	25	47000
190.99	0.01	WATER selected	1	47747
191.0	3.0	Start Listen	25	47750
193.99	0.01	WATER selected	1	48497
194.0	3.0	Start Listen	25	48500
196.99	0.01	WATER selected	1	49247
197.0	3.0	Start Listen	25	49250
199.99	0.01	WATER selected	1	49997
200.0	3.0	Start Listen	25	50000
202.99	0.01	WATER selected	1	50747
203.0	3.0	Start Listen	25	50750
205.99	0.01	WATER selected	1	51497
206.0	3.0	Start Listen	25	51500
208.99	0.01	WATER selected	1	52247
209.0	3.0	Start Listen	25	52250
211.99	0.01	WATER selected	1	52997
212.0	3.0	Start Listen	25	53000
214.99	0.01	WATER selected	1	53747
215.0	3.0	Start Listen	25	53750
217.99	0.01	WATER selected	1	54497
218.0	3.0	Start Listen	25	54500
220.99	0.01	WATER selected	1	55247
221.0	3.0	Start Listen	25	55250
223.99	0.01	WATER selected	1	55997
224.0	3.0	Start Listen	25	56000
226.99	0.01	WATER selected	1	56747
227.0	3.0	Start Listen	25	56750
229.99	0.01	WATER selected	1	57497
230.0	3.0	Start Listen	25	57500
232.99	0.01	WATER selected	1	58247
233.0	3.0	Start Listen	25	58250
235.99	0.01	WATER selected	1	58997
236.0	3.0	Start Listen	25	59000
238.99	0.01	WATER selected	1	59747
239.0	3.0	Start Listen	25	59750
241.99	0.01	WATER selected	1	60497
242.0	3.0	Start Listen	25	60500
244.99	0.01	WATER selected	1	61247
245.0	3.0	Start Listen	25	61250
247.99	0.01	WATER selected	1	61997
248.0	3.0	Start Listen	25	62000
250.99	0.01	WATER selected	1	62747
251.0	3.0	Start Listen	25	62750
253.99	0.01	WATER selected	1	63497
254.0	3.0	Start Listen	25	63500
256.99	0.01	WATER selected	1	64247
257.0	3.0	Start Listen	25	64250
259.99	0.01	WATER selected	1	64997
260.0	3.0	Start Listen	25	65000
262.99	0.01	WATER selected	1	65747
