3
44661
1
1
128
-5.395508 -2.099609 -1.318359 
-2.905273 -0.415039 -1.318359 
-3.222656 +0.000000 -1.318359 
-3.393555 +0.659180 -1.318359 
-3.515625 -0.146484 -1.318359 
-4.638672 -4.223633 -1.318359 
-4.565430 -5.053711 -1.318359 
-5.444336 -6.054688 -1.318359 
-6.567383 -6.176758 -1.318359 
-4.516602 -3.515625 -1.318359 
-3.173828 -1.586914 -1.318359 
-4.052734 -1.782227 -1.293945 
-5.419922 -3.808594 -1.318359 
-4.272461 -3.320313 -1.318359 
-0.390625 +0.024414 -1.318359 
+2.709961 +4.785156 -1.318359 
+1.318359 +5.859375 -1.318359 
-2.954102 +4.223633 -1.318359 
-6.787109 -0.390625 -1.318359 
-7.763672 -3.222656 -1.293945 
-4.394531 -1.440430 -1.318359 
+1.611328 +3.271484 -1.318359 
+3.173828 +5.224609 -1.318359 
-0.170898 +3.173828 -1.318359 
-3.247070 +1.000977 -1.318359 
-5.224609 -1.171875 -1.293945 
-6.469727 -1.611328 -1.318359 
-7.202148 -3.686523 -1.318359 
-4.150391 -3.222656 -1.318359 
-0.122070 +0.781250 -1.318359 
+1.977539 +5.786133 -1.318359 
+0.366211 +3.710938 -1.318359 
-1.318359 -0.830078 -1.318359 
-3.979492 -4.467773 -1.318359 
-4.711914 -4.736328 -1.318359 
-2.783203 -2.612305 -1.318359 
+0.463867 +0.439453 -1.318359 
+1.708984 +1.806641 -1.318359 
-0.122070 +0.268555 -1.318359 
-3.735352 -1.245117 -1.318359 
-5.297852 -0.634766 -1.318359 
-4.101563 +0.854492 -1.318359 
-0.854492 +3.222656 -1.318359 
+1.635742 +5.297852 -1.318359 
+1.660156 +5.053711 -1.318359 
-0.073242 +2.905273 -1.318359 
-0.756836 +0.366211 -1.318359 
-0.805664 -1.708984 -1.318359 
-1.196289 -2.148438 -1.318359 
-1.831055 -3.906250 -1.318359 
-2.685547 -4.736328 -1.318359 
-1.538086 -2.783203 -1.318359 
+0.244141 -0.854492 -1.318359 
+1.733398 +1.416016 -1.318359 
+4.687500 +4.833984 -1.318359 
+6.787109 +8.081055 -1.318359 
+7.128906 +9.545898 -1.318359 
+7.275391 +12.646484 -1.342773 
+8.911133 +13.452148 -1.318359 
+7.763672 +8.789063 -1.318359 
+7.690430 +6.225586 -1.318359 
+9.472656 +10.205078 -1.318359 
+10.253906 +11.865234 -1.318359 
+6.054688 +6.835938 -1.318359 
+1.440430 +1.098633 -1.318359 
+1.660156 -1.855469 -1.318359 
+1.708984 -3.613281 -1.318359 
+1.489258 -3.686523 -1.318359 
+0.317383 -3.833008 -1.318359 
-1.855469 -6.103516 -1.318359 
-4.980469 -9.277344 -1.318359 
-5.957031 -10.253906 -1.318359 
-6.372070 -11.450195 -1.318359 
-6.518555 -12.011719 -1.318359 
-5.981445 -8.886719 -1.318359 
-4.248047 -4.858398 -1.318359 
-4.150391 -2.636719 -1.318359 
-4.492188 -0.585938 -1.318359 
-5.151367 +0.976563 -1.318359 
-7.495117 -0.903320 -1.318359 
-11.499023 -5.493164 -1.318359 
-14.062500 -6.909180 -1.318359 
-14.453125 -6.591797 -1.318359 
-12.377930 -5.078125 -1.318359 
-10.131836 -2.954102 -1.318359 
-7.324219 -0.781250 -1.318359 
-6.469727 +0.244141 -1.318359 
-6.127930 +0.122070 -1.318359 
-6.201172 -2.856445 -1.318359 
-5.322266 -5.322266 -1.318359 
-3.930664 -4.589844 -1.318359 
-1.245117 -3.027344 -1.318359 
+0.463867 -3.027344 -1.318359 
-1.025391 -3.955078 -1.318359 
-0.927734 -3.881836 -1.318359 
+0.146484 -1.733398 -1.318359 
-0.292969 +1.367188 -1.342773 
-0.390625 +3.222656 -1.318359 
+1.147461 +4.956055 -1.318359 
+1.831055 +6.738281 -1.318359 
+1.318359 +7.153320 -1.318359 
+0.830078 +4.931641 -1.318359 
-1.879883 -0.244141 -1.318359 
-5.786133 -4.394531 -1.318359 
-7.226563 -5.688477 -1.318359 
-7.250977 -5.371094 -1.318359 
-5.029297 -5.004883 -1.318359 
-1.269531 -3.540039 -1.318359 
-0.732422 -2.880859 -1.318359 
-2.807617 -4.663086 -1.318359 
-1.708984 -4.345703 -1.318359 
+0.317383 -3.002930 -1.318359 
-0.024414 -3.515625 -1.318359 
-0.439453 -5.053711 -1.318359 
+2.294922 -4.663086 -1.318359 
+2.636719 -3.979492 -1.318359 
+2.026367 -3.173828 -1.318359 
+3.271484 -2.343750 -1.318359 
+3.979492 -2.026367 -1.318359 
+5.078125 +0.097656 -1.318359 
+4.760742 +2.172852 -1.318359 
+2.758789 +1.049805 -1.318359 
+0.097656 -0.830078 -1.318359 
-0.708008 -0.146484 -1.318359 
-1.611328 -0.219727 -1.318359 
-0.683594 +0.073242 -1.318359 
+1.171875 +0.341797 -1.293945 
+2.758789 +2.709961 -1.318359 
+2.539063 +1.831055 -1.293945 
+0.610352 -0.170898 -1.318359 
+0.512695 -0.244141 -1.293945 
+1.000977 +0.244141 -1.318359 
+0.268555 -2.636719 -1.293945 
-0.292969 -4.174805 -1.318359 
-2.270508 -3.710938 -1.318359 
-2.539063 -0.366211 -1.318359 
-1.196289 +1.708984 -1.318359 
+1.269531 +2.734375 -1.318359 
+1.782227 +1.611328 -1.318359 
+1.391602 +2.441406 -1.318359 
+1.318359 +2.880859 -1.318359 
+0.683594 +1.806641 -1.318359 
-0.146484 +1.489258 -1.318359 
-1.147461 +2.026367 -1.318359 
-2.758789 +0.073242 -1.318359 
-2.294922 -0.292969 -1.318359 
-1.245117 +1.708984 -1.318359 
-2.050781 +3.369141 -1.318359 
-2.514648 +2.783203 -1.318359 
-1.708984 +2.734375 -1.318359 
-1.977539 +1.269531 -1.318359 
-2.270508 +1.977539 -1.318359 
-0.390625 +3.564453 -1.318359 
+2.270508 +4.345703 -1.318359 
+4.101563 +4.003906 -1.318359 
+1.171875 +0.927734 -1.318359 
-1.464844 -0.927734 -1.318359 
-2.124023 -0.878906 -1.318359 
-2.343750 -0.097656 -1.318359 
-1.782227 -0.439453 -1.318359 
-1.074219 -0.512695 -1.293945 
-0.097656 +0.390625 -1.318359 
-0.463867 +2.392578 -1.318359 
-1.391602 +2.807617 -1.318359 
-2.099609 +0.683594 -1.318359 
-2.148438 -0.488281 -1.318359 
-1.513672 +1.098633 -1.318359 
-0.415039 +2.026367 -1.318359 
-0.244141 +2.734375 -1.318359 
-0.878906 +1.855469 -1.318359 
