onset	duration	trial_type	value	sample
321.904	5.0	Cue_Audio_Sample_Track_5	5	80476
326.904	5.0	Task_Recall_Track_5	14	81726
331.9	2.5	Rest	9	82975
334.412	0.1	Trial_End_26	34	83603
334.412	0.1	Trial_Start_27_Track_Track_2	64	83603
334.412	5.0	Cue_Audio_Sample_Track_2	2	83603
339.412	5.0	Task_Recall_Track_2	11	84853
344.428	2.5	Rest	9	86107
346.944	0.1	Trial_End_27	35	86736
346.944	0.1	Trial_Start_28_Track_Track_2	65	86736
346.944	5.0	Cue_Audio_Sample_Track_2	2	86736
351.944	5.0	Task_Recall_Track_2	11	87986
356.956	2.5	Rest	9	89239
359.468	0.1	Trial_End_28	36	89867
359.468	0.1	Trial_Start_29_Track_Track_6	66	89867
359.468	5.0	Cue_Audio_Sample_Track_6	6	89867
364.46	5.0	Task_Recall_Track_6	15	91115
369.468	2.5	Rest	9	92367
371.968	0.1	Trial_End_29	37	92992
371.968	0.1	Trial_Start_30_Track_Track_2	68	92992
371.968	5.0	Cue_Audio_Sample_Track_2	2	92992
376.96	5.0	Task_Recall_Track_2	11	94240
381.972	2.5	Rest	9	95493
384.472	0.1	Trial_End_30	39	96118
384.472	0.1	Experiment_End	7	96118
