timestamp_sec	0	1
0.022562999999991007	79.0	100.0
0.04309469999998328	79.0	100.0
0.06398560000002362	79.0	100.0
0.083057700000154	79.0	100.0
0.10316330000000562	79.0	100.0
0.1243877000001703	79.0	100.0
0.14429870000003575	79.0	100.0
0.16691470000000663	79.0	100.0
0.18528020000007928	79.0	100.0
0.20421080000005531	79.0	100.0
0.22483850000003258	79.0	100.0
0.24454340000011143	79.0	100.0
0.2643117000000075	79.0	100.0
0.28456280000000334	79.0	100.0
0.3046520000000328	79.0	100.0
0.327365699999973	79.0	100.0
0.34496490000015	79.0	100.0
0.3645679999999629	79.0	100.0
0.38483980000000884	79.0	100.0
0.40456540000013774	79.0	100.0
0.4245636000000559	79.0	100.0
0.4444551000001411	79.0	100.0
0.4657959999999548	79.0	100.0
0.4870730000000094	79.0	100.0
0.5044774000000416	79.0	100.0
0.5240157000000636	79.0	100.0
0.5444875000000593	79.0	100.0
0.5642552000001615	79.0	100.0
0.5843870000001061	79.0	100.0
0.604329000000007	79.0	100.0
0.6249047000001156	79.0	100.0
0.6465387000000646	79.0	100.0
0.665096000000176	79.0	100.0
0.6829732999999578	79.0	100.0
0.7042097000000922	79.0	100.0
0.724444000000176	79.0	100.0
0.7442409000000225	79.0	100.0
0.7647422000000006	79.0	100.0
0.7857037000001128	79.0	100.0
0.8068054000000302	79.0	100.0
0.8251385000000937	79.0	100.0
0.8455800000001545	79.0	100.0
0.8660056000001077	79.0	100.0
0.8853738000000249	79.0	100.0
0.9057596000000103	79.0	100.0
0.9249767000001157	79.0	100.0
0.9460464000001139	79.0	100.0
0.9717287000000852	79.0	100.0
0.9850482000001648	79.0	100.0
1.0056687999999667	79.0	100.0
1.0254565000000184	79.0	100.0
1.0447928000000957	79.0	100.0
1.0657659000000876	79.0	100.0
1.086157200000116	79.0	100.0
1.1065353999999843	79.0	100.0
1.1274439999999686	79.0	100.0
1.1466930000001412	79.0	100.0
1.165802900000017	79.0	100.0
1.1845361000000594	79.0	100.0
1.2061785000000782	79.0	100.0
1.2260972000001402	79.0	100.0
1.2454563000001144	79.0	100.0
1.2668393000001288	79.0	100.0
1.2884310000001733	79.0	100.0
1.3073507000001428	79.0	100.0
1.3252802000001793	79.0	100.0
1.348178599999983	79.0	100.0
1.366595800000141	79.0	100.0
1.3864244999999755	79.0	100.0
1.4086264000000028	79.0	100.0
1.426704299999983	79.0	100.0
1.4477024000000256	79.0	100.0
1.4663904000001367	79.0	100.0
1.4861485000001267	79.0	100.0
1.506493399999954	79.0	100.0
1.5241843000001154	79.0	100.0
1.5454014000001735	79.0	100.0
1.5668726999999762	79.0	100.0
1.5865872000001673	79.0	100.0
1.6086695000001328	79.0	100.0
1.6266341000000466	79.0	100.0
1.6459399000000303	79.0	100.0
1.666400000000067	79.0	100.0
1.6864256999999725	79.0	100.0
1.7059002000000874	79.0	100.0
1.7257277999999587	79.0	100.0
1.7470488999999816	79.0	100.0
1.7677238999999645	79.0	100.0
1.7863497000000734	79.0	100.0
1.8063286000001426	79.0	100.0
1.8263546000000588	79.0	100.0
1.8463897000001452	79.0	100.0
1.8669051000001673	79.0	100.0
1.8860376000000088	79.0	100.0
1.9104064000000562	79.0	100.0
1.9286762000001545	79.0	100.0
1.9465056999999888	79.0	100.0
1.966369400000076	79.0	100.0
1.9867670000000999	79.0	100.0
2.0098943000000418	79.0	100.0
2.026763800000026	79.0	100.0
2.045810999999958	79.0	100.0
2.0667363000000023	79.0	100.0
2.0868233999999575	79.0	100.0
2.1073827000000165	79.0	100.0
2.1265356000001248	78.0	100.0
2.145977600000151	78.0	100.0
2.1675709000001007	78.0	100.0
2.186321300000145	78.0	100.0
2.2057776999999987	78.0	100.0
2.228071500000169	78.0	100.0
2.2485260000000835	78.0	100.0
2.266664600000013	78.0	100.0
2.286237400000118	78.0	100.0
2.305768599999965	78.0	100.0
2.326003600000149	78.0	100.0
2.344757800000025	78.0	100.0
2.3673089000001255	78.0	100.0
2.387339699999984	78.0	100.0
2.4082279000001563	78.0	100.0
2.42636860000016	78.0	100.0
2.446782600000006	78.0	100.0
2.4667045000001053	78.0	100.0
2.4866848000001482	78.0	100.0
2.5068751000001157	78.0	100.0
2.5304115999999794	78.0	100.0
2.54754620000017	78.0	100.0
2.5691609000000426	78.0	100.0
2.5862908000001426	78.0	100.0
2.606803900000159	78.0	100.0
2.631550500000003	78.0	100.0
2.6519498000000112	78.0	100.0
2.667090000000144	78.0	100.0
2.686267100000123	78.0	100.0
2.707321100000172	78.0	100.0
2.728415499999983	78.0	100.0
2.746918300000061	78.0	100.0
2.766549300000179	78.0	100.0
2.786251400000083	78.0	100.0
2.806697600000007	78.0	100.0
2.827318600000126	78.0	100.0
2.8468632000001435	78.0	100.0
2.8676216999999724	78.0	100.0
2.8899002000000564	78.0	100.0
2.9058509000001322	78.0	100.0
2.926775500000076	78.0	100.0
2.951348100000132	78.0	100.0
2.966667000000143	78.0	100.0
2.9866404000001694	78.0	100.0
3.007520900000145	78.0	100.0
3.0274027000000387	78.0	100.0
3.0520218999999997	78.0	100.0
3.0675576000001	78.0	100.0
3.087055400000054	78.0	100.0
3.108040100000153	78.0	100.0
3.1275587000000087	77.0	100.0
3.149523600000066	77.0	100.0
3.166489800000136	77.0	100.0
3.1873350000000755	77.0	100.0
3.209186300000056	77.0	100.0
3.219215700000177	77.0	100.0
3.245830999999953	77.0	100.0
3.2665461999999934	77.0	100.0
3.2867407999999614	77.0	100.0
3.307139200000165	77.0	100.0
3.327587400000084	77.0	100.0
3.347880000000032	77.0	100.0
3.369870500000161	77.0	100.0
3.38705670000013	77.0	100.0
3.4072080000000824	77.0	100.0
3.427452500000072	77.0	100.0
3.4474260000001777	77.0	100.0
3.4733863000001293	77.0	100.0
3.486910100000159	77.0	100.0
3.51125490000004	77.0	100.0
3.529754500000081	77.0	100.0
3.5473567000001367	77.0	100.0
3.5716706000000613	77.0	100.0
3.587463600000092	77.0	100.0
3.607267100000172	77.0	100.0
3.6271734000001743	77.0	100.0
3.647028900000123	77.0	100.0
3.669615100000101	77.0	100.0
3.6888000999999804	77.0	100.0
3.7060714000001553	77.0	100.0
3.726525600000059	77.0	100.0
3.7467251000000488	77.0	100.0
3.7669226000000435	77.0	100.0
3.787450499999977	77.0	100.0
3.808221400000093	77.0	100.0
3.828497700000071	77.0	100.0
3.850787900000114	77.0	100.0
3.868090200000097	77.0	100.0
3.887283000000025	77.0	100.0
3.9080043000001297	77.0	100.0
3.9273677999999563	77.0	100.0
3.94618800000012	77.0	100.0
3.96877910000012	77.0	100.0
3.987928600000032	77.0	100.0
4.009509900000012	77.0	100.0
4.02818400000001	77.0	100.0
4.047060800000054	77.0	100.0
