onset	duration	trial_type	value	sample
264.728	1.0	Cue_Audio_Sample_Track_6	6	66182
267.72	4.0	Task_Recall_Track_6	15	66930
272.72	0.0	Rest	9	68180
275.232	0.0	Trial_End_26	34	68808
275.232	0.0	Trial_Start_27_Track_Track_4	64	68808
275.232	1.0	Cue_Audio_Sample_Track_4	4	68808
278.236	4.0	Task_Recall_Track_4	13	69559
283.244	0.0	Rest	9	70811
285.74	0.0	Trial_End_27	35	71435
285.74	0.0	Trial_Start_28_Track_Track_4	65	71435
285.74	1.0	Cue_Audio_Sample_Track_4	4	71435
288.74	4.0	Task_Recall_Track_4	13	72185
293.748	0.0	Rest	9	73437
296.252	0.0	Trial_End_28	36	74063
296.252	0.0	Trial_Start_29_Track_Track_2	66	74063
296.252	1.0	Cue_Audio_Sample_Track_2	2	74063
299.256	4.0	Task_Recall_Track_2	11	74814
304.256	0.0	Rest	9	76064
306.768	0.0	Trial_End_29	37	76692
306.768	0.0	Trial_Start_30_Track_Track_6	68	76692
306.768	1.0	Cue_Audio_Sample_Track_6	6	76692
309.772	4.0	Task_Recall_Track_6	15	77443
314.764	0.0	Rest	9	78691
317.272	0.0	Trial_End_30	39	79318
317.276	0.0	Experiment_End	7	79319
