onset	duration	trial_type	value	sample
390.592	1.008	FIRE selected	5	97648
390.592	0.0	Imagine	22	97648
395.08	4.489	Rest	24	98770
398.576	3.497	Start Listen	25	99644
403.58	5.003	End Listen	4	100895
403.58	0.001	Box start blinking	1	100895
405.584	2.005	Box stop blinking	2	101396
406.592	1.006	ELECTRICITY selected	3	101648
406.592	0.001	Imagine	22	101648
411.084	4.49	Game Finished	6	102771
422.688	0.001	Log system started successfully.	23	105672
422.692	0.0	Game_Started_scene_water_wind	18	105673
422.692	0.002	Rest	24	105673
425.668	2.977	Start Listen	25	106417
430.672	5.003	End Listen	4	107668
430.672	0.001	Box start blinking	1	107668
432.676	2.005	Box stop blinking	2	108169
433.684	1.007	WATER selected	26	108421
433.684	0.0	Imagine	22	108421
438.964	5.281	Rest	24	109741
442.464	3.497	Start Listen	25	110616
447.464	5.003	End Listen	4	111866
447.464	0.0	Box start blinking	1	111866
449.472	2.006	Box stop blinking	2	112368
450.476	1.007	WIND selected	27	112619
450.476	0.0	Imagine	22	112619
454.98	4.503	Rest	24	113745
458.48	3.497	Start Listen	25	114620
463.48	5.004	End Listen	4	115870
463.48	0.0	Box start blinking	1	115870
465.488	2.005	Box stop blinking	2	116372
466.492	1.007	WATER selected	26	116623
466.496	0.0	Imagine	22	116624
470.976	4.483	Rest	24	117744
474.472	3.496	Start Listen	25	118618
479.476	5.004	End Listen	4	119869
479.476	0.0	Box start blinking	1	119869
481.484	2.005	Box stop blinking	2	120371
482.488	1.007	WIND selected	27	120622
482.488	0.001	Imagine	22	120622
486.98	4.489	Game Finished	6	121745
495.336	0.0	Log system started successfully.	23	123834
495.336	0.0	Game_Started_scene_water_electricity	17	123834
495.336	0.003	Rest	24	123834
498.316	2.979	Start Listen	25	124579
503.32	5.003	End Listen	4	125830
503.32	0.001	Box start blinking	1	125830
505.328	2.005	Box stop blinking	2	126332
506.332	1.007	WATER selected	26	126583
506.332	0.001	Imagine	22	126583
511.616	5.28	Rest	24	127904
515.112	3.497	Start Listen	25	128778
520.116	5.003	End Listen	4	130029
520.116	0.0	Box start blinking	1	130029
522.12	2.005	Box stop blinking	2	130530
523.128	1.008	ELECTRICITY selected	3	130782
523.128	0.0	Imagine	22	130782
527.632	4.503	Rest	24	131908
531.128	3.497	Start Listen	25	132782
536.132	5.003	End Listen	4	134033
536.132	0.001	Box start blinking	1	134033
538.136	2.005	Box stop blinking	2	134534
539.144	1.007	WATER selected	26	134786
539.144	0.0	Imagine	22	134786
543.624	4.483	Rest	24	135906
547.124	3.496	Start Listen	25	136781
552.124	5.004	End Listen	4	138031
552.124	0.0	Box start blinking	1	138031
554.132	2.005	Box stop blinking	2	138533
555.14	1.007	ELECTRICITY selected	3	138785
555.14	0.0	Imagine	22	138785
559.628	4.49	Game Finished	6	139907
574.256	0.001	Log system started successfully.	23	143564
574.26	0.0	Game_Started_scene_wind_electricity	21	143565
574.26	0.002	Rest	24	143565
577.24	2.979	Start Listen	25	144310
582.244	5.004	End Listen	4	145561
582.244	0.0	Box start blinking	1	145561
584.248	2.005	Box stop blinking	2	146062
585.256	1.007	WIND selected	27	146314
585.256	0.0	Imagine	22	146314
590.528	5.274	Rest	24	147632
594.024	3.497	Start Listen	25	148506
599.028	5.003	End Listen	4	149757
599.028	0.0	Box start blinking	1	149757
601.036	2.005	Box stop blinking	2	150259
602.04	1.007	ELECTRICITY selected	3	150510
602.04	0.001	Imagine	22	150510
606.544	4.503	Rest	24	151636
610.044	3.497	Start Listen	25	152511
615.044	5.003	End Listen	4	153761
615.044	0.001	Box start blinking	1	153761
617.052	2.005	Box stop blinking	2	154263
618.056	1.006	WIND selected	27	154514
618.056	0.001	Imagine	22	154514
622.56	4.503	Rest	24	155640
626.056	3.497	Start Listen	25	156514
631.06	5.003	End Listen	4	157765
631.06	0.001	Box start blinking	1	157765
633.068	2.005	Box stop blinking	2	158267
634.076	1.007	ELECTRICITY selected	3	158519
634.076	0.0	Imagine	22	158519
638.564	4.489	Game Finished	6	159641
647.832	0.001	Log system started successfully.	23	161958
647.832	0.0	Game_Started_scene_fire_water_wind	12	161958
647.832	0.002	Rest	24	161958
650.812	2.978	Start Listen	25	162703
655.816	5.003	End Listen	4	163954
655.816	0.001	Box start blinking	1	163954
657.82	2.005	Box stop blinking	2	164455
658.828	1.007	FIRE selected	5	164707
658.828	0.0	Imagine	22	164707
664.092	5.267	Rest	24	166023
667.592	3.496	Start Listen	25	166898
672.592	5.004	End Listen	4	168148
672.596	0.0	Box start blinking	1	168149
674.6	2.005	Box stop blinking	2	168650
675.608	1.007	WATER selected	26	168902
675.608	0.0	Imagine	22	168902
680.132	4.525	Rest	24	170033
683.628	3.497	Start Listen	25	170907
688.632	5.003	End Listen	4	172158
688.632	0.0	Box start blinking	1	172158
