onset	duration	trial_type	value	sample
5.256	0.0	Song_Start	11	1314
5.544	0.0	Listen_Start	9	1386
6.284	0.0	Arrow_Left_Spawn	2	1571
6.904	0.0	Arrow_Left_Spawn	2	1726
7.604	0.0	Arrow_Left_Spawn	2	1901
8.272	0.0	Arrow_Left_Spawn	2	2068
8.38	0.0	Listen_End	8	2095
8.484	0.0	Arrow_Left_HitZone	1	2121
8.492	0.0	Left_Miss	5	2123
8.5	0.0	Left_Pressed	7	2125
9.048	0.0	Left_Pressed	7	2262
9.048	0.0	Left_Perfect	6	2262
9.104	0.0	Arrow_Left_HitZone	1	2276
9.768	0.0	Left_Pressed	7	2442
9.768	0.0	Left_Perfect	6	2442
9.804	0.0	Arrow_Left_HitZone	1	2451
10.392	0.0	Left_Pressed	7	2598
10.396	0.0	Left_Perfect	6	2599
10.468	0.0	Arrow_Left_HitZone	1	2617
10.788	0.0	Listen_Start	9	2697
11.608	0.0	Arrow_Left_Spawn	2	2902
12.212	0.0	Arrow_Left_Spawn	2	3053
12.88	0.0	Arrow_Left_Spawn	2	3220
13.688	0.0	Listen_End	8	3422
13.712	0.0	Left_Pressed	7	3428
13.712	0.0	Left_Great	4	3428
13.808	0.0	Arrow_Left_HitZone	1	3452
14.376	0.0	Left_Pressed	7	3594
14.376	0.0	Left_Perfect	6	3594
14.412	0.0	Arrow_Left_HitZone	1	3603
15.0	0.0	Left_Pressed	7	3750
15.0	0.0	Left_Perfect	6	3750
15.076	0.0	Arrow_Left_HitZone	1	3769
15.412	0.0	Listen_Start	9	3853
16.96	0.0	Arrow_Left_Spawn	2	4240
18.2	0.0	Arrow_Left_Spawn	2	4550
18.888	0.0	Arrow_Left_Spawn	2	4722
19.076	0.0	Listen_End	8	4769
19.16	0.0	Arrow_Left_HitZone	1	4790
19.164	0.0	Left_Miss	5	4791
20.4	0.0	Arrow_Left_HitZone	1	5100
20.408	0.0	Left_Miss	5	5102
21.088	0.0	Arrow_Left_HitZone	1	5272
21.096	0.0	Left_Miss	5	5274
21.504	0.0	Listen_Start	9	5376
22.26	0.0	Arrow_Left_Spawn	2	5565
22.744	0.0	Arrow_Left_Spawn	2	5686
24.176	0.0	Arrow_Left_Spawn	2	6044
24.384	0.0	Listen_End	8	6096
24.46	0.0	Arrow_Left_HitZone	1	6115
24.468	0.0	Left_Miss	5	6117
24.82	0.0	Left_Pressed	7	6205
24.82	0.0	Left_Great	4	6205
24.944	0.0	Arrow_Left_HitZone	1	6236
26.272	0.0	Left_Pressed	7	6568
26.272	0.0	Left_Great	4	6568
26.376	0.0	Arrow_Left_HitZone	1	6594
26.908	0.0	Listen_Start	9	6727
28.06	0.0	Arrow_Left_Spawn	2	7015
28.68	0.0	Arrow_Left_Spawn	2	7170
29.388	0.0	Arrow_Left_Spawn	2	7347
30.096	0.0	Listen_End	8	7524
30.232	0.0	Left_Pressed	7	7558
30.232	0.0	Left_Perfect	6	7558
30.26	0.0	Arrow_Left_HitZone	1	7565
30.72	0.0	Left_Pressed	7	7680
30.72	0.0	Left_Great	4	7680
30.88	0.0	Arrow_Left_HitZone	1	7720
31.448	0.0	Left_Pressed	7	7862
31.448	0.0	Left_Great	4	7862
31.588	0.0	Arrow_Left_HitZone	1	7897
31.984	0.0	Listen_Start	9	7996
32.808	0.0	Arrow_Left_Spawn	2	8202
34.092	0.0	Arrow_Left_Spawn	2	8523
34.836	0.0	Listen_End	8	8709
34.896	0.0	Left_Pressed	7	8724
34.896	0.0	Left_Great	4	8724
35.008	0.0	Arrow_Left_HitZone	1	8752
36.188	0.0	Left_Pressed	7	9047
36.188	0.0	Left_Great	4	9047
36.292	0.0	Arrow_Left_HitZone	1	9073
36.716	0.0	Listen_Start	9	9179
38.736	0.0	Arrow_Left_Spawn	2	9684
40.136	0.0	Arrow_Left_Spawn	2	10034
40.804	0.0	Listen_End	8	10201
40.88	0.0	Left_Pressed	7	10220
40.88	0.0	Left_Perfect	6	10220
40.936	0.0	Arrow_Left_HitZone	1	10234
42.252	0.0	Left_Pressed	7	10563
42.252	0.0	Left_Perfect	6	10563
42.336	0.0	Arrow_Left_HitZone	1	10584
42.712	0.0	Listen_Start	9	10678
44.196	0.0	Arrow_Left_Spawn	2	11049
44.728	0.0	Arrow_Left_Spawn	2	11182
46.22	0.0	Listen_End	8	11555
46.292	0.0	Left_Pressed	7	11573
46.292	0.0	Left_Great	4	11573
46.396	0.0	Arrow_Left_HitZone	1	11599
46.84	0.0	Left_Pressed	7	11710
46.84	0.0	Left_Perfect	6	11710
