onset	duration	trial_type	value	sample
856.324	0.001	WIND selected	21	214081
868.592	12.268	Box start blinking	1	217148
874.092	5.503	Box stop blinking	2	218523
874.096	0.001	ELECTRICITY selected	3	218524
886.572	12.476	Box start blinking	1	221643
892.068	5.496	Box stop blinking	2	223017
892.068	0.001	WIND selected	21	223017
904.556	12.49	Box start blinking	1	226139
910.056	5.496	Box stop blinking	2	227514
910.056	0.001	ELECTRICITY selected	3	227514
922.544	12.49	Box start blinking	1	230636
928.04	5.496	Box stop blinking	2	232010
928.04	0.001	WIND selected	21	232010
940.532	12.49	Box start blinking	1	235133
946.028	5.496	Box stop blinking	2	236507
946.028	0.001	ELECTRICITY selected	3	236507
950.032	4.004	Game Finished	5	237508
953.292	0.0	Game_Started_scene_fire_water_wind	10	238323
961.3	8.011	Box start blinking	1	240325
966.804	5.503	Box stop blinking	2	241701
966.804	0.001	FIRE selected	4	241701
979.08	12.274	Box start blinking	1	244770
984.584	5.504	Box stop blinking	2	246146
984.584	0.0	WATER selected	20	246146
997.052	12.47	Box start blinking	1	249263
1002.556	5.503	Box stop blinking	2	250639
1002.556	0.001	WIND selected	21	250639
1015.04	12.483	Box start blinking	1	253760
1020.544	5.503	Box stop blinking	2	255136
1020.544	0.001	FIRE selected	4	255136
1033.028	12.483	Box start blinking	1	258257
1038.532	5.503	Box stop blinking	2	259633
1038.532	0.001	WATER selected	20	259633
1051.016	12.483	Box start blinking	1	262754
1056.516	5.503	Box stop blinking	2	264129
1056.52	0.001	WIND selected	21	264130
1060.5	3.983	Game Finished	5	265125
1063.88	0.0	Game_Started_scene_fire_water_electricity	9	265970
1071.896	8.018	Box start blinking	1	267974
1077.4	5.503	Box stop blinking	2	269350
1077.4	0.0	FIRE selected	4	269350
1089.672	12.275	Box start blinking	1	272418
1095.176	5.504	Box stop blinking	2	273794
1095.176	0.0	WATER selected	20	273794
1107.648	12.47	Box start blinking	1	276912
1113.152	5.503	Box stop blinking	2	278288
1113.152	0.0	ELECTRICITY selected	3	278288
1125.632	12.483	Box start blinking	1	281408
1131.136	5.504	Box stop blinking	2	282784
1131.14	0.0	FIRE selected	4	282785
1143.608	12.469	Box start blinking	1	285902
1149.112	5.504	Box stop blinking	2	287278
1149.112	0.0	WATER selected	20	287278
1161.596	12.483	Box start blinking	1	290399
1167.096	5.504	Box stop blinking	2	291774
1167.1	0.0	ELECTRICITY selected	3	291775
1171.104	4.005	Game Finished	5	292776
1176.732	0.0	Game_Started_scene_fire_wind_electricity	12	294183
1184.828	8.1	Box start blinking	1	296207
1190.332	5.502	Box stop blinking	2	297583
1190.332	0.001	FIRE selected	4	297583
1202.608	12.275	Box start blinking	1	300652
1208.112	5.504	Box stop blinking	2	302028
1208.112	0.0	WIND selected	21	302028
1220.572	12.462	Box start blinking	1	305143
1226.076	5.503	Box stop blinking	2	306519
1226.076	0.001	ELECTRICITY selected	3	306519
1238.56	12.483	Box start blinking	1	309640
1244.064	5.503	Box stop blinking	2	311016
1244.064	0.001	FIRE selected	4	311016
1256.552	12.49	Box start blinking	1	314138
1262.056	5.504	Box stop blinking	2	315514
1262.056	0.0	WIND selected	21	315514
1274.54	12.483	Box start blinking	1	318635
1280.044	5.503	Box stop blinking	2	320011
1280.044	0.001	ELECTRICITY selected	3	320011
1284.028	3.983	Game Finished	5	321007
1287.7	0.0	Game_Started_scene_water_wind_electricity	17	321925
1295.756	8.059	Box start blinking	1	323939
1301.256	5.502	Box stop blinking	2	325314
1301.26	0.001	WATER selected	20	325315
1313.528	12.268	Box start blinking	1	328382
1319.028	5.503	Box stop blinking	2	329757
1319.032	0.0	WIND selected	21	329758
1331.5	12.47	Box start blinking	1	332875
1337.004	5.503	Box stop blinking	2	334251
1337.004	0.001	ELECTRICITY selected	3	334251
1349.488	12.483	Box start blinking	1	337372
1354.988	5.503	Box stop blinking	2	338747
1354.992	0.001	WATER selected	20	338748
1367.472	12.483	Box start blinking	1	341868
1372.976	5.503	Box stop blinking	2	343244
1372.976	0.001	WIND selected	21	343244
1385.468	12.49	Box start blinking	1	346367
1390.972	5.504	Box stop blinking	2	347743
1390.972	0.0	ELECTRICITY selected	3	347743
1394.956	3.983	Game Finished	5	348739
1398.424	0.0	Game_Started_scene_four_elements	13	349606
1406.424	8.002	Box start blinking	1	351606
1411.928	5.503	Box stop blinking	2	352982
1411.928	0.001	WATER selected	20	352982
1424.196	12.268	Box start blinking	1	356049
1429.7	5.503	Box stop blinking	2	357425
1429.7	0.001	ELECTRICITY selected	3	357425
1442.168	12.469	Box start blinking	1	360542
1447.672	5.504	Box stop blinking	2	361918
1447.672	0.0	FIRE selected	4	361918
1460.156	12.483	Box start blinking	1	365039
1465.66	5.503	Box stop blinking	2	366415
1465.66	0.001	WIND selected	21	366415
1478.144	12.483	Box start blinking	1	369536
1483.648	5.503	Box stop blinking	2	370912
1483.648	0.001	WATER selected	20	370912
1496.132	12.483	Box start blinking	1	374033
1501.636	5.503	Box stop blinking	2	375409
1501.636	0.001	ELECTRICITY selected	3	375409
1514.116	12.483	Box start blinking	1	378529
1519.62	5.503	Box stop blinking	2	379905
1519.62	0.001	FIRE selected	4	379905
1532.112	12.49	Box start blinking	1	383028
1537.616	5.504	Box stop blinking	2	384404
1537.616	0.0	WIND selected	21	384404
1541.6	3.983	Game Finished	5	385400
