timestamp_sec	0	1	2	3	4	5
0.05016439998871647	-2.4660277366638184	7.824251174926758	-5.317522048950195	0.00366519158706069	0.0	-0.004886921960860491
0.0697887999995146	-2.477998733520508	7.9176249504089355	-5.286397457122803	-0.009773843921720982	0.006108652334660292	-0.012217304669320583
0.08977619998040609	-2.473210334777832	7.94635534286499	-5.286397457122803	-0.004886921960860491	0.00733038317412138	-0.009773843921720982
0.1107680999848526	-2.4444799423217773	7.939172744750977	-5.3127336502075195	0.0024434609804302454	0.00733038317412138	-0.0024434609804302454
0.13004939997335896	-2.4827871322631836	7.872135162353516	-5.305551052093506	0.00366519158706069	0.006108652334660292	0.0012217304902151227
0.1503587999904994	-2.477998733520508	7.778761386871338	-5.233725070953369	0.0024434609804302454	0.004886921960860491	0.00366519158706069
0.17035519998171367	-2.4851813316345215	7.910442352294922	-5.276820659637451	-0.004886921960860491	0.004886921960860491	0.0012217304902151227
0.18973429998732172	-2.5522189140319824	7.8745293617248535	-5.2480902671813965	0.006108652334660292	0.0012217304902151227	0.0024434609804302454
0.21079189999727532	-2.5522189140319824	7.876923561096191	-5.3342814445495605	0.00733038317412138	0.0	0.0
0.230389499978628	-2.497152328491211	7.797914981842041	-5.384559631347656	0.01466076634824276	-0.00366519158706069	0.0012217304902151227
0.25056689998018555	-2.518700122833252	7.805097579956055	-5.315127849578857	0.015882495790719986	-0.0024434609804302454	-0.0012217304902151227
0.27091699998709373	-2.4875755310058594	7.845798969268799	-5.355829238891602	0.010995574295520782	0.0012217304902151227	-0.00366519158706069
0.289710599987302	-2.408566951751709	7.876923561096191	-5.3797712326049805	0.015882495790719986	0.004886921960860491	-0.0012217304902151227
0.30957589999889024	-2.516305923461914	7.843404769897461	-5.284003257751465	0.010995574295520782	0.004886921960860491	-0.00366519158706069
0.3294961999927182	-2.4684219360351562	7.864952564239502	-5.303156852722168	0.018325956538319588	0.006108652334660292	-0.0024434609804302454
0.34990069997729734	-2.477998733520508	7.891288757324219	-5.295974254608154	0.015882495790719986	0.00366519158706069	-0.00366519158706069
0.3700329999846872	-2.494758129119873	7.838616371154785	-5.298368453979492	0.021991148591041565	0.0	-0.0024434609804302454
0.38960409999708645	-2.4229321479797363	7.778761386871338	-5.339069843292236	0.03420845419168472	-0.004886921960860491	0.0024434609804302454
0.41018439998151734	-2.559401512145996	7.850587368011475	-5.353435039520264	0.02076941914856434	-0.00366519158706069	0.0
0.4294870999874547	-2.4636335372924805	7.745242595672607	-5.372588634490967	0.02321287989616394	-0.0024434609804302454	0.0
0.4498267999733798	-2.492363929748535	7.833827972412109	-5.353435039520264	0.018325956538319588	-0.0012217304902151227	-0.0012217304902151227
0.4698437999759335	-2.47560453414917	7.86734676361084	-5.329493045806885	0.021991148591041565	0.0012217304902151227	0.0
0.4898953999800142	-2.5450363159179688	7.6782050132751465	-5.327098846435547	0.019547687843441963	0.00366519158706069	-0.0012217304902151227
0.5111617999791633	-2.4803929328918457	7.6997528076171875	-5.398924827575684	0.006108652334660292	0.004886921960860491	-0.00366519158706069
0.530022499995539	-2.5450363159179688	7.769184589385986	-5.377377033233643	0.00366519158706069	0.006108652334660292	-0.0024434609804302454
0.5496547999791801	-2.585737943649292	7.793126583099365	-5.3582234382629395	0.00855211354792118	0.00733038317412138	-0.00366519158706069
0.5700178999977652	-2.494758129119873	7.824251174926758	-5.341464042663574	0.010995574295520782	0.0024434609804302454	-0.004886921960860491
0.5903887999884319	-2.4468741416931152	7.824251174926758	-5.355829238891602	0.00366519158706069	-0.0012217304902151227	-0.006108652334660292
0.6105631999962498	-2.432508945465088	7.869740962982178	-5.324704647064209	-0.004886921960860491	0.0	-0.006108652334660292
0.6298970999778248	-2.4133553504943848	7.898471355438232	-5.365406036376953	-0.00366519158706069	0.0012217304902151227	-0.0024434609804302454
0.6506152999936603	-2.4181437492370605	8.020575523376465	-5.348646640777588	0.00733038317412138	0.013439035043120384	-0.004886921960860491
0.6701818000001367	-2.4684219360351562	7.838616371154785	-5.374982833862305	-0.00855211354792118	-0.0024434609804302454	-0.006108652334660292
0.6906081999768503	-2.4899697303771973	7.886500358581543	-5.2911858558654785	0.0012217304902151227	-0.004886921960860491	0.00733038317412138
0.7095374999917112	-2.5282769203186035	7.793126583099365	-5.365406036376953	0.006108652334660292	-0.004886921960860491	0.013439035043120384
0.7297468999749981	-2.542642116546631	7.740454196929932	-5.406107425689697	0.010995574295520782	-0.004886921960860491	0.019547687843441963
0.7495714999968186	-2.5019407272338867	7.747636795043945	-5.396530628204346	0.01710422709584236	-0.0024434609804302454	0.021991148591041565
0.769620799983386	-2.5043349266052246	7.740454196929932	-5.281609058380127	0.010995574295520782	0.0	0.015882495790719986
