onset	duration	trial_type	value	sample
3.876	0.0	Song_Start	13	969
3.948	0.0	Listen_Start	11	987
5.096	0.0	Arrow_Left_Spawn	2	1274
5.476	0.0	Arrow_Left_Spawn	2	1369
5.92	0.0	Arrow_Left_Spawn	2	1480
6.324	0.0	Arrow_Left_Spawn	2	1581
6.732	0.0	Arrow_Left_Spawn	2	1683
7.032	0.0	Listen_End	10	1758
7.136	0.0	Arrow_Left_Spawn	2	1784
7.148	0.0	Left_Pressed	9	1787
7.148	0.0	Left_Great	5	1787
7.292	0.0	Arrow_Left_HitZone	1	1823
7.516	0.0	Arrow_Left_Spawn	2	1879
7.592	0.0	Left_Pressed	9	1898
7.592	0.0	Left_Perfect	8	1898
7.676	0.0	Arrow_Left_HitZone	1	1919
7.896	0.0	Arrow_Left_Spawn	2	1974
8.064	0.0	Left_Pressed	9	2016
8.064	0.0	Left_Perfect	8	2016
8.12	0.0	Arrow_Left_HitZone	1	2030
8.48	0.0	Left_Pressed	9	2120
8.48	0.0	Left_Perfect	8	2120
8.524	0.0	Arrow_Left_HitZone	1	2131
8.932	0.0	Arrow_Left_HitZone	1	2233
8.94	0.0	Left_Miss	6	2235
8.96	0.0	Left_Pressed	9	2240
9.312	0.0	Left_Pressed	9	2328
9.312	0.0	Left_Perfect	8	2328
9.336	0.0	Arrow_Left_HitZone	1	2334
9.668	0.0	Left_Pressed	9	2417
9.668	0.0	Left_Perfect	8	2417
9.716	0.0	Arrow_Left_HitZone	1	2429
10.02	0.0	Left_Pressed	9	2505
10.02	0.0	Left_Perfect	8	2505
10.096	0.0	Arrow_Left_HitZone	1	2524
10.264	0.0	Listen_Start	11	2566
11.484	0.0	Arrow_Left_Spawn	2	2871
11.824	0.0	Arrow_Left_Spawn	2	2956
12.324	0.0	Arrow_Left_Spawn	2	3081
12.708	0.0	Arrow_Left_Spawn	2	3177
13.088	0.0	Arrow_Left_Spawn	2	3272
13.52	0.0	Listen_End	10	3380
13.588	0.0	Left_Pressed	9	3397
13.588	0.0	Left_Great	5	3397
13.684	0.0	Arrow_Left_HitZone	1	3421
13.812	0.0	Arrow_Left_Spawn	2	3453
13.944	0.0	Left_Pressed	9	3486
13.944	0.0	Left_Perfect	8	3486
14.024	0.0	Arrow_Left_HitZone	1	3506
14.256	0.0	Left_Pressed	9	3564
14.524	0.0	Arrow_Left_HitZone	1	3631
14.532	0.0	Left_Miss	6	3633
14.6	0.0	Left_Pressed	9	3650
14.908	0.0	Arrow_Left_HitZone	1	3727
14.912	0.0	Left_Pressed	9	3728
14.912	0.0	Left_Miss	6	3728
15.268	0.0	Left_Pressed	9	3817
15.268	0.0	Left_Perfect	8	3817
15.288	0.0	Arrow_Left_HitZone	1	3822
15.928	0.0	Left_Pressed	9	3982
15.928	0.0	Left_Perfect	8	3982
16.008	0.0	Arrow_Left_HitZone	1	4002
16.288	0.0	Listen_Start	11	4072
17.876	0.0	Arrow_Left_Spawn	2	4469
18.668	0.0	Arrow_Left_Spawn	2	4667
19.528	0.0	Arrow_Left_Spawn	2	4882
19.888	0.0	Listen_End	10	4972
19.908	0.0	Arrow_Left_Spawn	2	4977
19.964	0.0	Left_Pressed	9	4991
