onset	duration	trial_type	value	sample
222.536	5.0	Task_Recall_Track_6	15	55634
227.548	2.5	Rest	9	56887
230.048	0.1	Trial_End_18	25	57512
230.048	0.1	Trial_Start_19_Track_Track_4	55	57512
230.048	5.0	Cue_Audio_Sample_Track_4	4	57512
235.048	5.0	Task_Recall_Track_4	13	58762
240.056	2.5	Rest	9	60014
242.552	0.1	Trial_End_19	26	60638
242.552	0.1	Trial_Start_20_Track_Track_6	57	60638
242.552	5.0	Cue_Audio_Sample_Track_6	6	60638
247.548	5.0	Task_Recall_Track_6	15	61887
252.56	2.5	Rest	9	63140
255.052	0.1	Trial_End_20	28	63763
255.052	0.1	Trial_Start_21_Track_Track_2	58	63763
255.052	5.0	Cue_Audio_Sample_Track_2	2	63763
260.048	5.0	Task_Recall_Track_2	11	65012
265.052	2.5	Rest	9	66263
267.564	0.1	Trial_End_21	29	66891
267.564	0.1	Trial_Start_22_Track_Track_5	59	66891
267.564	5.0	Cue_Audio_Sample_Track_5	5	66891
272.564	5.0	Task_Recall_Track_5	14	68141
277.564	2.5	Rest	9	69391
280.072	0.1	Trial_End_22	30	70018
280.072	0.1	Trial_Start_23_Track_Track_1	60	70018
280.072	5.0	Cue_Audio_Sample_Track_1	1	70018
285.072	5.0	Task_Recall_Track_1	10	71268
290.076	2.5	Rest	9	72519
292.564	0.1	Trial_End_23	31	73141
292.564	0.1	Trial_Start_24_Track_Track_3	61	73141
292.564	5.0	Cue_Audio_Sample_Track_3	3	73141
297.564	5.0	Task_Recall_Track_3	12	74391
302.564	2.5	Rest	9	75641
305.076	0.1	Trial_End_24	32	76269
305.076	0.1	Trial_Start_25_Track_Track_6	62	76269
305.076	5.0	Cue_Audio_Sample_Track_6	6	76269
310.084	5.0	Task_Recall_Track_6	15	77521
315.092	2.5	Rest	9	78773
317.604	0.1	Trial_End_25	33	79401
317.604	0.1	Trial_Start_26_Track_Track_3	63	79401
317.604	5.0	Cue_Audio_Sample_Track_3	3	79401
322.596	5.0	Task_Recall_Track_3	12	80649
327.604	2.5	Rest	9	81901
330.1	0.1	Trial_End_26	34	82525
330.1	0.1	Trial_Start_27_Track_Track_3	64	82525
330.1	5.0	Cue_Audio_Sample_Track_3	3	82525
335.096	5.0	Task_Recall_Track_3	12	83774
340.104	2.5	Rest	9	85026
342.608	0.1	Trial_End_27	35	85652
342.608	0.1	Trial_Start_28_Track_Track_5	65	85652
342.608	5.0	Cue_Audio_Sample_Track_5	5	85652
347.612	5.0	Task_Recall_Track_5	14	86903
352.616	2.5	Rest	9	88154
355.112	0.1	Trial_End_28	36	88778
355.112	0.1	Trial_Start_29_Track_Track_2	66	88778
355.112	5.0	Cue_Audio_Sample_Track_2	2	88778
360.116	5.0	Task_Recall_Track_2	11	90029
365.14	2.5	Rest	9	91285
367.652	0.1	Trial_End_29	37	91913
367.652	0.1	Trial_Start_30_Track_Track_1	68	91913
367.656	5.0	Cue_Audio_Sample_Track_1	1	91914
372.664	5.0	Task_Recall_Track_1	10	93166
377.66	2.5	Rest	9	94415
380.164	0.1	Trial_End_30	39	95041
380.164	0.1	Experiment_End	7	95041
