onset	duration	trial_type	value	sample
321.032	0.1	Cue_Audio_Sample_Track_1	1	80258
326.044	0.1	Task_Recall_Track_1	10	81511
331.04	0.1	Rest	9	82760
333.544	0.1	Trial_End_26	34	83386
333.544	0.1	Trial_Start_27_Track_Track_1	64	83386
333.544	0.1	Cue_Audio_Sample_Track_1	1	83386
338.54	0.1	Task_Recall_Track_1	10	84635
343.544	0.1	Rest	9	85886
346.044	0.1	Trial_End_27	35	86511
346.044	0.1	Trial_Start_28_Track_Track_5	65	86511
346.044	0.1	Cue_Audio_Sample_Track_5	5	86511
351.044	0.1	Task_Recall_Track_5	14	87761
356.04	0.1	Rest	9	89010
358.544	0.1	Trial_End_28	36	89636
358.544	0.1	Trial_Start_29_Track_Track_6	66	89636
358.544	0.1	Cue_Audio_Sample_Track_6	6	89636
363.564	0.1	Task_Recall_Track_6	15	90891
368.58	0.1	Rest	9	92145
371.08	0.1	Trial_End_29	37	92770
371.08	0.1	Trial_Start_30_Track_Track_5	68	92770
371.08	0.1	Cue_Audio_Sample_Track_5	5	92770
376.072	0.1	Task_Recall_Track_5	14	94018
381.1	0.1	Rest	9	95275
383.588	0.1	Trial_End_30	39	95897
383.588	0.1	Experiment_End	7	95897
