onset	duration	trial_type	value	sample
7.092	0.0	Song_Start	12	1773
7.384	0.0	Listen_Start	10	1846
8.232	0.0	Arrow_Left_Spawn	2	2058
8.844	0.0	Arrow_Left_Spawn	2	2211
9.552	0.0	Arrow_Left_Spawn	2	2388
10.216	0.0	Listen_End	9	2554
10.216	0.0	Arrow_Left_Spawn	2	2554
10.356	0.0	Left_Pressed	8	2589
10.356	0.0	Left_Perfect	7	2589
10.432	0.0	Arrow_Left_HitZone	1	2608
10.952	0.0	Left_Pressed	8	2738
10.952	0.0	Left_Perfect	7	2738
11.044	0.0	Arrow_Left_HitZone	1	2761
11.752	0.0	Left_Pressed	8	2938
11.752	0.0	Left_Perfect	7	2938
11.752	0.0	Arrow_Left_HitZone	1	2938
12.292	0.0	Left_Pressed	8	3073
12.292	0.0	Left_Great	4	3073
12.416	0.0	Arrow_Left_HitZone	1	3104
12.624	0.0	Listen_Start	10	3156
13.556	0.0	Arrow_Left_Spawn	2	3389
14.16	0.0	Arrow_Left_Spawn	2	3540
14.82	0.0	Arrow_Left_Spawn	2	3705
15.532	0.0	Listen_End	9	3883
15.672	0.0	Left_Pressed	8	3918
15.672	0.0	Left_Perfect	7	3918
15.756	0.0	Arrow_Left_HitZone	1	3939
16.248	0.0	Left_Pressed	8	4062
16.248	0.0	Left_Great	4	4062
16.36	0.0	Arrow_Left_HitZone	1	4090
16.908	0.0	Left_Pressed	8	4227
16.908	0.0	Left_Great	4	4227
17.016	0.0	Arrow_Left_HitZone	1	4254
17.248	0.0	Listen_Start	10	4312
18.904	0.0	Arrow_Left_Spawn	2	4726
20.148	0.0	Arrow_Left_Spawn	2	5037
20.828	0.0	Arrow_Left_Spawn	2	5207
20.912	0.0	Listen_End	9	5228
20.94	0.0	Left_Pressed	8	5235
20.94	0.0	Left_Good	3	5235
21.104	0.0	Arrow_Left_HitZone	1	5276
22.236	0.0	Left_Pressed	8	5559
22.236	0.0	Left_Great	4	5559
22.348	0.0	Arrow_Left_HitZone	1	5587
22.98	0.0	Left_Pressed	8	5745
22.98	0.0	Left_Perfect	7	5745
23.028	0.0	Arrow_Left_HitZone	1	5757
23.34	0.0	Listen_Start	10	5835
24.208	0.0	Arrow_Left_Spawn	2	6052
24.692	0.0	Arrow_Left_Spawn	2	6173
26.124	0.0	Arrow_Left_Spawn	2	6531
26.22	0.0	Listen_End	9	6555
26.24	0.0	Left_Pressed	8	6560
26.24	0.0	Left_Good	3	6560
26.408	0.0	Arrow_Left_HitZone	1	6602
26.72	0.0	Left_Pressed	8	6680
26.72	0.0	Left_Good	3	6680
26.892	0.0	Arrow_Left_HitZone	1	6723
28.164	0.0	Left_Pressed	8	7041
28.164	0.0	Left_Great	4	7041
28.32	0.0	Arrow_Left_HitZone	1	7080
28.744	0.0	Listen_Start	10	7186
30.008	0.0	Arrow_Left_Spawn	2	7502
30.628	0.0	Arrow_Left_Spawn	2	7657
31.332	0.0	Arrow_Left_Spawn	2	7833
31.932	0.0	Listen_End	9	7983
32.116	0.0	Left_Pressed	8	8029
32.12	0.0	Left_Perfect	7	8030
32.208	0.0	Arrow_Left_HitZone	1	8052
32.64	0.0	Left_Pressed	8	8160
32.64	0.0	Left_Good	3	8160
32.824	0.0	Arrow_Left_HitZone	1	8206
33.32	0.0	Left_Pressed	8	8330
33.32	0.0	Left_Ok	6	8330
33.532	0.0	Arrow_Left_HitZone	1	8383
33.816	0.0	Listen_Start	10	8454
34.756	0.0	Arrow_Left_Spawn	2	8689
36.04	0.0	Arrow_Left_Spawn	2	9010
36.676	0.0	Listen_End	9	9169
36.816	0.0	Left_Pressed	8	9204
36.816	0.0	Left_Great	4	9204
36.956	0.0	Arrow_Left_HitZone	1	9239
