onset	duration	trial_type	value	sample
499.6	1.007	FIRE selected	5	124900
499.6	0.0	Imagine	19	124900
504.06	4.462	Rest	21	126015
507.556	3.497	Start Listen	22	126889
512.56	5.003	End Listen	4	128140
512.56	0.0	Box start blinking	1	128140
514.564	2.005	Box stop blinking	2	128641
515.572	1.008	ELECTRICITY selected	3	128893
515.572	0.0	Imagine	19	128893
520.048	4.475	Game Finished	6	130012
532.76	0.0	Log system started successfully.	20	133190
532.764	0.0	Game_Started_scene_water_wind	16	133191
532.764	0.003	Rest	21	133191
535.752	2.987	Start Listen	22	133938
540.756	5.003	End Listen	4	135189
540.756	0.0	Box start blinking	1	135189
542.76	2.005	Box stop blinking	2	135690
543.768	1.007	WATER selected	23	135942
543.768	0.001	Imagine	19	135942
549.036	5.266	Rest	21	137259
552.532	3.498	Start Listen	22	138133
557.536	5.002	End Listen	4	139384
557.536	0.001	Box start blinking	1	139384
559.54	2.006	Box stop blinking	2	139885
560.548	1.006	WIND selected	24	140137
560.548	0.0	Imagine	19	140137
565.036	4.49	Rest	21	141259
568.532	3.497	Start Listen	22	142133
573.536	5.003	End Listen	4	143384
573.536	0.0	Box start blinking	1	143384
575.544	2.005	Box stop blinking	2	143886
576.548	1.007	WATER selected	23	144137
576.548	0.001	Imagine	19	144137
581.024	4.475	Rest	21	145256
584.524	3.497	Start Listen	22	146131
589.524	5.003	End Listen	4	147381
589.524	0.0	Box start blinking	1	147381
591.532	2.006	Box stop blinking	2	147883
592.536	1.007	WIND selected	24	148134
592.536	0.0	Imagine	19	148134
597.02	4.483	Game Finished	6	149255
608.124	0.0	Log system started successfully.	20	152031
608.128	0.0	Game_Started_scene_water_electricity	15	152032
608.128	0.003	Rest	21	152032
611.112	2.986	Start Listen	22	152778
616.116	5.003	End Listen	4	154029
616.116	0.0	Box start blinking	1	154029
618.124	2.006	Box stop blinking	2	154531
619.128	1.007	WATER selected	23	154782
619.132	0.0	Imagine	19	154783
624.404	5.274	Rest	21	156101
627.9	3.497	Start Listen	22	156975
632.904	5.002	End Listen	4	158226
632.904	0.001	Box start blinking	1	158226
634.908	2.005	Box stop blinking	2	158727
635.916	1.007	ELECTRICITY selected	3	158979
635.916	0.001	Imagine	19	158979
640.404	4.489	Rest	21	160101
643.904	3.497	Start Listen	22	160976
648.904	5.003	End Listen	4	162226
648.904	0.0	Box start blinking	1	162226
650.912	2.005	Box stop blinking	2	162728
651.92	1.007	WATER selected	23	162980
651.92	0.001	Imagine	19	162980
656.396	4.475	Rest	21	164099
659.892	3.497	Start Listen	22	164973
664.896	5.003	End Listen	4	166224
664.896	0.0	Box start blinking	1	166224
666.9	2.006	Box stop blinking	2	166725
667.908	1.007	ELECTRICITY selected	3	166977
667.908	0.0	Imagine	19	166977
672.384	4.476	Game Finished	6	168096
685.164	0.0	Log system started successfully.	20	171291
685.168	0.0	Game_Started_scene_wind_electricity	18	171292
685.168	0.003	Rest	21	171292
688.148	2.98	Start Listen	22	172037
693.152	5.004	End Listen	4	173288
693.152	0.0	Box start blinking	1	173288
695.156	2.005	Box stop blinking	2	173789
696.164	1.007	WIND selected	24	174041
696.164	0.0	Imagine	19	174041
701.432	5.267	Rest	21	175358
704.928	3.497	Start Listen	22	176232
709.932	5.003	End Listen	4	177483
709.932	0.0	Box start blinking	1	177483
711.936	2.006	Box stop blinking	2	177984
712.944	1.007	ELECTRICITY selected	3	178236
712.944	0.0	Imagine	19	178236
717.432	4.489	Rest	21	179358
720.932	3.498	Start Listen	22	180233
725.932	5.002	End Listen	4	181483
725.932	0.0	Box start blinking	1	181483
727.94	2.006	Box stop blinking	2	181985
728.948	1.007	WIND selected	24	182237
728.948	0.0	Imagine	19	182237
733.42	4.476	Rest	21	183355
736.92	3.497	Start Listen	22	184230
741.92	5.003	End Listen	4	185480
741.92	0.0	Box start blinking	1	185480
743.928	2.005	Box stop blinking	2	185982
744.936	1.007	ELECTRICITY selected	3	186234
744.936	0.001	Imagine	19	186234
749.412	4.475	Game Finished	6	187353
763.304	0.001	Log system started successfully.	20	190826
763.304	0.0	Game_Started_scene_fire_water_wind	12	190826
763.308	0.002	Rest	21	190827
766.292	2.987	Start Listen	22	191573
771.296	5.003	End Listen	4	192824
771.296	0.001	Box start blinking	1	192824
773.3	2.005	Box stop blinking	2	193325
774.308	1.007	FIRE selected	5	193577
774.308	0.0	Imagine	19	193577
779.576	5.267	Rest	21	194894
783.072	3.497	Start Listen	22	195768
788.076	5.003	End Listen	4	197019
788.076	0.0	Box start blinking	1	197019
790.08	2.005	Box stop blinking	2	197520
791.088	1.008	WATER selected	23	197772
791.088	0.0	Imagine	19	197772
795.584	4.496	Rest	21	198896
799.084	3.497	Start Listen	22	199771
804.084	5.003	End Listen	4	201021
804.084	0.0	Box start blinking	1	201021
806.092	2.006	Box stop blinking	2	201523
807.096	1.006	WIND selected	24	201774
807.096	0.001	Imagine	19	201774
811.572	4.475	Rest	21	202893
815.072	3.498	Start Listen	22	203768
820.072	5.002	End Listen	4	205018
820.072	0.001	Box start blinking	1	205018
822.08	2.005	Box stop blinking	2	205520
823.088	1.007	FIRE selected	5	205772
823.088	0.001	Imagine	19	205772
827.56	4.475	Rest	21	206890
831.06	3.497	Start Listen	22	207765
836.06	5.003	End Listen	4	209015
836.06	0.0	Box start blinking	1	209015
838.068	2.005	Box stop blinking	2	209517
839.076	1.008	WATER selected	23	209769
839.076	0.0	Imagine	19	209769
843.552	4.475	Rest	21	210888
847.048	3.497	Start Listen	22	211762
852.052	5.003	End Listen	4	213013
