onset	duration	trial_type	value	sample
420.112	5.01	End Listen	4	105028
420.112	0.0	Box start blinking	1	105028
423.128	3.016	Box stop blinking	2	105782
423.128	0.001	FIRE selected	5	105782
423.128	0.0	Imagine	24	105782
426.632	3.5	Rest	25	106658
430.108	3.476	Start Listen	26	107527
435.1	4.996	End Listen	4	108775
435.104	0.0	Box start blinking	1	108776
438.1	2.999	Box stop blinking	2	109525
438.1	0.0	WATER selected	27	109525
438.1	0.001	Imagine	24	109525
441.644	3.541	Game Finished	6	110411
451.284	0.0	Game_Started_scene_fire_wind	14	112821
451.284	0.003	Rest	25	112821
454.276	2.992	Start Listen	26	113569
459.288	5.01	End Listen	4	114822
459.288	0.0	Box start blinking	1	114822
462.292	3.005	Box stop blinking	2	115573
462.292	0.0	FIRE selected	5	115573
462.292	0.001	Imagine	24	115573
466.612	4.321	Rest	25	116653
470.096	3.484	Start Listen	26	117524
475.096	4.997	End Listen	4	118774
475.096	0.001	Box start blinking	1	118774
478.092	2.997	Box stop blinking	2	119523
478.092	0.001	WIND selected	28	119523
478.092	0.0	Imagine	24	119523
481.636	3.545	Rest	25	120409
485.108	3.47	Start Listen	26	121277
490.112	5.002	End Listen	4	122528
490.112	0.001	Box start blinking	1	122528
493.116	3.006	Box stop blinking	2	123279
493.116	0.001	FIRE selected	5	123279
493.116	0.0	Imagine	24	123279
496.644	3.528	Rest	25	124161
500.124	3.479	Start Listen	26	125031
505.12	4.996	End Listen	4	126280
505.12	0.0	Box start blinking	1	126280
508.12	2.999	Box stop blinking	2	127030
508.12	0.0	WIND selected	28	127030
508.12	0.0	Imagine	24	127030
511.636	3.514	Game Finished	6	127909
518.156	0.0	Game_Started_scene_fire_electricity	10	129539
518.16	0.002	Rest	25	129540
521.156	3.0	Start Listen	26	130289
526.156	4.996	End Listen	4	131539
526.156	0.0	Box start blinking	1	131539
529.152	2.999	Box stop blinking	2	132288
529.152	0.001	FIRE selected	5	132288
529.152	0.0	Imagine	24	132288
533.504	4.352	Rest	25	133376
536.972	3.467	Start Listen	26	134243
541.976	5.003	End Listen	4	135494
541.976	0.0	Box start blinking	1	135494
544.98	3.006	Box stop blinking	2	136245
544.984	0.0	ELECTRICITY selected	3	136246
544.984	0.0	Imagine	24	136246
548.512	3.531	Rest	25	137128
551.992	3.477	Start Listen	26	137998
556.984	4.996	End Listen	4	139246
556.984	0.0	Box start blinking	1	139246
559.984	2.999	Box stop blinking	2	139996
559.984	0.0	FIRE selected	5	139996
559.984	0.001	Imagine	24	139996
563.52	3.532	Rest	25	140880
566.992	3.475	Start Listen	26	141748
572.004	5.01	End Listen	4	143001
572.004	0.0	Box start blinking	1	143001
575.008	3.006	Box stop blinking	2	143752
575.008	0.0	ELECTRICITY selected	3	143752
575.008	0.0	Imagine	24	143752
578.516	3.507	Game Finished	6	144629
629.46	0.0	Game_Started_scene_water_wind	20	157365
629.46	0.003	Rest	25	157365
632.456	2.998	Start Listen	26	158114
637.46	5.0	End Listen	4	159365
637.46	0.001	Box start blinking	1	159365
640.46	3.003	Box stop blinking	2	160115
640.464	0.0	WATER selected	27	160116
640.464	0.0	Imagine	24	160116
644.812	4.35	Rest	25	161203
648.296	3.483	Start Listen	26	162074
653.292	4.996	End Listen	4	163323
653.292	0.001	Box start blinking	1	163323
656.292	2.998	Box stop blinking	2	164073
656.292	0.0	WIND selected	28	164073
656.292	0.001	Imagine	24	164073
659.836	3.546	Rest	25	164959
663.304	3.468	Start Listen	26	165826
668.308	5.003	End Listen	4	167077
668.308	0.001	Box start blinking	1	167077
671.316	3.005	Box stop blinking	2	167829
671.316	0.001	WATER selected	27	167829
671.316	0.0	Imagine	24	167829
674.848	3.534	Rest	25	168712
678.328	3.48	Start Listen	26	169582
683.332	5.003	End Listen	4	170833
683.332	0.001	Box start blinking	1	170833
686.336	3.005	Box stop blinking	2	171584
686.34	0.0	WIND selected	28	171585
686.34	0.001	Imagine	24	171585
689.844	3.506	Game Finished	6	172461
692.568	0.0	Game_Started_scene_oz	17	173142
692.568	0.002	Rest	25	173142
694.588	2.021	Game paused	7	173647
695.552	0.965	Start Listen	26	173888
697.036	1.484	Game Finished	6	174259
703.288	0.0	Game_Started_scene_water_electricity	19	175822
703.288	0.002	Rest	25	175822
706.268	2.981	Start Listen	26	176567
711.272	5.003	End Listen	4	177818
711.272	0.0	Box start blinking	1	177818
714.276	3.007	Box stop blinking	2	178569
714.276	0.0	WATER selected	27	178569
714.276	0.0	Imagine	24	178569
718.62	4.342	Rest	25	179655
722.088	3.47	Start Listen	26	180522
727.092	5.004	End Listen	4	181773
727.096	0.001	Box start blinking	1	181774
730.104	3.011	Box stop blinking	2	182526
730.104	0.0	ELECTRICITY selected	3	182526
730.104	0.001	Imagine	24	182526
733.628	3.522	Rest	25	183407
737.108	3.478	Start Listen	26	184277
742.104	4.996	End Listen	4	185526
742.104	0.001	Box start blinking	1	185526
745.1	2.998	Box stop blinking	2	186275
745.1	0.0	WATER selected	27	186275
745.1	0.001	Imagine	24	186275
748.636	3.534	Rest	25	187159
752.112	3.474	Start Listen	26	188028
757.112	5.002	End Listen	4	189278
757.112	0.0	Box start blinking	1	189278
760.12	3.006	Box stop blinking	2	190030
760.12	0.001	ELECTRICITY selected	3	190030
760.12	0.0	Imagine	24	190030
763.62	3.503	Game Finished	6	190905
821.3	0.0	Game_Started_scene_wind_electricity	23	205325
821.3	0.003	Rest	25	205325
824.292	2.992	Start Listen	26	206073
829.296	5.003	End Listen	4	207324
829.296	0.001	Box start blinking	1	207324
832.304	3.005	Box stop blinking	2	208076
832.304	0.001	WIND selected	28	208076
832.304	0.0	Imagine	24	208076
836.648	4.345	Rest	25	209162
840.128	3.481	Start Listen	26	210032
845.124	4.996	End Listen	4	211281
845.128	0.001	Box start blinking	1	211282
848.124	2.998	Box stop blinking	2	212031
848.124	0.0	ELECTRICITY selected	3	212031
848.124	0.001	Imagine	24	212031
851.68	3.555	Rest	25	212920
855.152	3.474	Start Listen	26	213788
860.148	4.995	End Listen	4	215037
860.148	0.0	Box start blinking	1	215037
863.148	2.999	Box stop blinking	2	215787
863.148	0.0	WIND selected	28	215787
863.148	0.001	Imagine	24	215787
866.688	3.539	Rest	25	216672
870.16	3.472	Start Listen	26	217540
875.16	4.999	End Listen	4	218790
875.16	0.0	Box start blinking	1	218790
878.172	3.012	Box stop blinking	2	219543
878.172	0.001	ELECTRICITY selected	3	219543
878.172	0.001	Imagine	24	219543
881.684	3.511	Game Finished	6	220421
900.984	0.0	Game_Started_scene_fire_water_wind	13	225246
900.984	0.002	Rest	25	225246
903.98	2.994	Start Listen	26	225995
908.98	5.002	End Listen	4	227245
908.984	0.001	Box start blinking	1	227246
911.988	3.006	Box stop blinking	2	227997
911.988	0.0	FIRE selected	5	227997
911.988	0.0	Imagine	24	227997
916.312	4.325	Rest	25	229078
919.792	3.48	Start Listen	26	229948
924.792	4.997	End Listen	4	231198
924.792	0.001	Box start blinking	1	231198
927.788	2.998	Box stop blinking	2	231947
927.788	0.0	WATER selected	27	231947
927.788	0.0	Imagine	24	231947
931.352	3.562	Rest	25	232838
934.824	3.474	Start Listen	26	233706
939.82	4.996	End Listen	4	234955
939.82	0.0	Box start blinking	1	234955
942.82	2.998	Box stop blinking	2	235705
942.82	0.001	WIND selected	28	235705
942.82	0.0	Imagine	24	235705
946.352	3.531	Rest	25	236588
949.828	3.476	Start Listen	26	237457
954.824	4.997	End Listen	4	238706
954.824	0.0	Box start blinking	1	238706
957.824	2.999	Box stop blinking	2	239456
957.824	0.0	FIRE selected	5	239456
957.824	0.001	Imagine	24	239456
961.332	3.509	Rest	25	240333
964.812	3.477	Start Listen	26	241203
969.812	5.003	End Listen	4	242453
969.812	0.0	Box start blinking	1	242453
972.82	3.006	Box stop blinking	2	243205
972.82	0.0	WATER selected	27	243205
972.82	0.0	Imagine	24	243205
976.324	3.506	Rest	25	244081
979.812	3.488	Start Listen	26	244953
984.816	5.003	End Listen	4	246204
984.816	0.0	Box start blinking	1	246204
987.82	3.005	Box stop blinking	2	246955
987.82	0.001	WIND selected	28	246955
987.824	0.0	Imagine	24	246956
991.332	3.509	Game Finished	6	247833
1005.94	0.0	Game_Started_scene_fire_water_electricity	12	251485
1005.94	0.002	Rest	25	251485
1008.932	2.993	Start Listen	26	252233
1013.936	5.003	End Listen	4	253484
1013.936	0.0	Box start blinking	1	253484
1016.94	3.006	Box stop blinking	2	254235
1016.94	0.0	FIRE selected	5	254235
1016.94	0.0	Imagine	24	254235
1021.26	4.32	Rest	25	255315
1024.74	3.479	Start Listen	26	256185
1029.736	4.996	End Listen	4	257434
1029.736	0.0	Box start blinking	1	257434
1032.736	3.001	Box stop blinking	2	258184
1032.736	0.0	WATER selected	27	258184
1032.736	0.0	Imagine	24	258184
1036.28	3.543	Rest	25	259070
1039.756	3.477	Start Listen	26	259939
1044.76	5.002	End Listen	4	261190
1044.76	0.001	Box start blinking	1	261190
1047.764	3.005	Box stop blinking	2	261941
1047.764	0.001	ELECTRICITY selected	3	261941
1047.764	0.0	Imagine	24	261941
1051.28	3.515	Rest	25	262820
1054.752	3.472	Start Listen	26	263688
1059.748	4.996	End Listen	4	264937
1059.748	0.001	Box start blinking	1	264937
1062.748	2.997	Box stop blinking	2	265687
1062.748	0.001	FIRE selected	5	265687
1062.748	0.0	Imagine	24	265687
1066.28	3.533	Rest	25	266570
1069.764	3.482	Start Listen	26	267441
1074.76	4.996	End Listen	4	268690
1074.76	0.0	Box start blinking	1	268690
1077.76	3.002	Box stop blinking	2	269440
1077.76	0.001	WATER selected	27	269440
1077.76	0.0	Imagine	24	269440
1081.276	3.516	Rest	25	270319
1084.752	3.474	Start Listen	26	271188
1089.756	5.003	End Listen	4	272439
1089.756	0.001	Box start blinking	1	272439
1092.76	3.005	Box stop blinking	2	273190
1092.76	0.001	ELECTRICITY selected	3	273190
1092.76	0.0	Imagine	24	273190
1096.28	3.52	Game Finished	6	274070
1105.22	0.0	Game_Started_scene_fire_wind_electricity	15	276305
1105.22	0.003	Rest	25	276305
1108.212	2.993	Start Listen	26	277053
1113.208	4.996	End Listen	4	278302
1113.208	0.001	Box start blinking	1	278302
1116.208	2.998	Box stop blinking	2	279052
1116.208	0.001	FIRE selected	5	279052
1116.208	0.0	Imagine	24	279052
1120.552	4.342	Rest	25	280138
1124.028	3.477	Start Listen	26	281007
1129.024	4.996	End Listen	4	282256
1129.024	0.001	Box start blinking	1	282256
1132.024	3.0	Box stop blinking	2	283006
1132.024	0.0	WIND selected	28	283006
1132.024	0.001	Imagine	24	283006
1135.56	3.534	Rest	25	283890
1139.044	3.485	Start Listen	26	284761
1144.04	4.996	End Listen	4	286010
1144.04	0.001	Box start blinking	1	286010
1147.04	2.997	Box stop blinking	2	286760
1147.04	0.001	ELECTRICITY selected	3	286760
1147.04	0.001	Imagine	24	286760
1150.56	3.519	Rest	25	287640
1154.036	3.474	Start Listen	26	288509
1159.032	4.996	End Listen	4	289758
1159.032	0.001	Box start blinking	1	289758
1162.028	2.998	Box stop blinking	2	290507
1162.028	0.001	FIRE selected	5	290507
1162.028	0.0	Imagine	24	290507
1165.564	3.534	Rest	25	291391
1169.036	3.473	Start Listen	26	292259
1174.032	4.996	End Listen	4	293508
1174.032	0.001	Box start blinking	1	293508
1177.032	2.998	Box stop blinking	2	294258
1177.032	0.001	WIND selected	28	294258
1177.032	0.0	Imagine	24	294258
1180.568	3.534	Rest	25	295142
1184.048	3.48	Start Listen	26	296012
1189.044	4.996	End Listen	4	297261
1189.044	0.001	Box start blinking	1	297261
1192.044	2.998	Box stop blinking	2	298011
1192.044	0.001	ELECTRICITY selected	3	298011
1192.044	0.0	Imagine	24	298011
1195.568	3.523	Game Finished	6	298892
1204.036	0.0	Game_Started_scene_water_wind_electricity	21	301009
1204.036	0.002	Rest	25	301009
1207.032	2.995	Start Listen	26	301758
1212.028	4.996	End Listen	4	303007
1212.028	0.001	Box start blinking	1	303007
1215.028	2.998	Box stop blinking	2	303757
1215.028	0.001	WATER selected	27	303757
1215.028	0.0	Imagine	24	303757
1219.364	4.337	Rest	25	304841
1222.848	3.482	Start Listen	26	305712
1227.84	4.996	End Listen	4	306960
1227.844	0.0	Box start blinking	1	306961
1230.84	2.999	Box stop blinking	2	307710
1230.84	0.0	WIND selected	28	307710
1230.84	0.0	Imagine	24	307710
1234.384	3.543	Rest	25	308596
1237.856	3.472	Start Listen	26	309464
1242.864	5.01	End Listen	4	310716
1242.868	0.0	Box start blinking	1	310717
1245.872	3.006	Box stop blinking	2	311468
1245.872	0.0	ELECTRICITY selected	3	311468
1245.872	0.0	Imagine	24	311468
1249.38	3.509	Rest	25	312345
1252.86	3.477	Start Listen	26	313215
1257.856	4.997	End Listen	4	314464
1257.856	0.0	Box start blinking	1	314464
1260.856	2.999	Box stop blinking	2	315214
1260.856	0.001	WATER selected	27	315214
1260.856	0.0	Imagine	24	315214
1264.38	3.527	Rest	25	316095
1267.864	3.48	Start Listen	26	316966
1272.856	4.996	End Listen	4	318214
1272.86	0.0	Box start blinking	1	318215
1275.86	3.0	Box stop blinking	2	318965
1275.86	0.001	WIND selected	28	318965
1275.86	0.0	Imagine	24	318965
1279.388	3.527	Rest	25	319847
1282.856	3.472	Start Listen	26	320714
1287.872	5.012	End Listen	4	321968
1287.872	0.001	Box start blinking	1	321968
1290.872	3.002	Box stop blinking	2	322718
1290.872	0.0	ELECTRICITY selected	3	322718
1290.872	0.001	Imagine	24	322718
1294.384	3.509	Game Finished	6	323596
1300.82	0.0	Game_Started_scene_four_elements	16	325205
1300.82	0.003	Rest	25	325205
1303.816	2.993	Start Listen	26	325954
1308.812	4.997	End Listen	4	327203
1308.812	0.001	Box start blinking	1	327203
1311.812	2.997	Box stop blinking	2	327953
1311.812	0.001	WATER selected	27	327953
1311.812	0.0	Imagine	24	327953
1316.148	4.337	Rest	25	329037
1319.616	3.468	Start Listen	26	329904
1324.62	5.003	End Listen	4	331155
1324.62	0.0	Box start blinking	1	331155
1327.624	3.005	Box stop blinking	2	331906
1327.624	0.001	ELECTRICITY selected	3	331906
1327.624	0.0	Imagine	24	331906
1331.164	3.539	Rest	25	332791
1334.64	3.476	Start Listen	26	333660
1339.636	4.996	End Listen	4	334909
1339.636	0.0	Box start blinking	1	334909
1342.636	2.999	Box stop blinking	2	335659
1342.636	0.001	FIRE selected	5	335659
1342.636	0.0	Imagine	24	335659
1346.164	3.527	Rest	25	336541
1349.644	3.48	Start Listen	26	337411
1354.64	4.996	End Listen	4	338660
1354.64	0.0	Box start blinking	1	338660
1357.64	2.999	Box stop blinking	2	339410
1357.64	0.0	WIND selected	28	339410
1357.64	0.001	Imagine	24	339410
1361.168	3.528	Rest	25	340292
1364.648	3.479	Start Listen	26	341162
