onset	duration	trial_type	value	sample
2.172	0.0	Song_Start	10	543
4.788	0.0	Arrow_Left_Spawn	2	1197
4.996	0.0	Arrow_Left_Spawn	2	1249
5.256	0.0	Arrow_Left_Spawn	2	1314
5.496	0.0	Arrow_Left_Spawn	2	1374
5.776	0.0	Arrow_Left_Spawn	2	1444
6.004	0.0	Arrow_Left_Spawn	2	1501
6.28	0.0	Arrow_Left_Spawn	2	1570
6.516	0.0	Arrow_Left_Spawn	2	1629
6.776	0.0	Arrow_Left_Spawn	2	1694
6.836	0.0	Left_Pressed	8	1709
6.836	0.0	Left_Great	4	1709
6.988	0.0	Arrow_Left_HitZone	1	1747
7.004	0.0	Arrow_Left_Spawn	2	1751
7.176	0.0	Left_Pressed	8	1794
7.176	0.0	Left_Perfect	7	1794
7.196	0.0	Arrow_Left_HitZone	1	1799
7.24	0.0	Arrow_Left_Spawn	2	1810
7.412	0.0	Left_Pressed	8	1853
7.412	0.0	Left_Perfect	7	1853
7.432	0.0	Arrow_Left_Spawn	2	1858
7.456	0.0	Arrow_Left_HitZone	1	1864
7.664	0.0	Left_Pressed	8	1916
7.664	0.0	Left_Perfect	7	1916
7.688	0.0	Arrow_Left_Spawn	2	1922
7.696	0.0	Arrow_Left_HitZone	1	1924
7.948	0.0	Arrow_Left_Spawn	2	1987
7.976	0.0	Arrow_Left_HitZone	1	1994
7.98	0.0	Left_Pressed	8	1995
7.98	0.0	Left_Miss	5	1995
7.984	0.0	Left_Ok	6	1996
8.156	0.0	Arrow_Left_Spawn	2	2039
8.184	0.0	Left_Pressed	8	2046
8.204	0.0	Arrow_Left_HitZone	1	2051
8.4	0.0	Left_Pressed	8	2100
8.4	0.0	Left_Perfect	7	2100
8.432	0.0	Arrow_Left_Spawn	2	2108
8.48	0.0	Arrow_Left_HitZone	1	2120
8.6	0.0	Left_Pressed	8	2150
8.6	0.0	Left_Great	4	2150
8.716	0.0	Arrow_Left_HitZone	1	2179
8.76	0.0	Left_Pressed	8	2190
8.76	0.0	Left_Ok	6	2190
8.948	0.0	Left_Pressed	8	2237
8.948	0.0	Left_Ok	6	2237
8.976	0.0	Arrow_Left_HitZone	1	2244
9.112	0.0	Left_Pressed	8	2278
9.204	0.0	Arrow_Left_HitZone	1	2301
9.292	0.0	Left_Pressed	8	2323
9.292	0.0	Left_Great	4	2323
9.44	0.0	Arrow_Left_HitZone	1	2360
9.592	0.0	Left_Pressed	8	2398
9.592	0.0	Left_Perfect	7	2398
9.632	0.0	Arrow_Left_HitZone	1	2408
9.836	0.0	Left_Pressed	8	2459
9.836	0.0	Left_Perfect	7	2459
9.892	0.0	Arrow_Left_HitZone	1	2473
10.064	0.0	Left_Pressed	8	2516
10.064	0.0	Left_Perfect	7	2516
10.148	0.0	Arrow_Left_HitZone	1	2537
10.256	0.0	Left_Pressed	8	2564
10.256	0.0	Left_Great	4	2564
10.356	0.0	Arrow_Left_HitZone	1	2589
10.488	0.0	Left_Pressed	8	2622
10.488	0.0	Left_Great	4	2622
