onset	duration	trial_type	value	sample
114.58	5.0	Cue_Audio_Sample_Track_1	1	28645
119.576	5.0	Task_Recall_Track_1	10	29894
124.596	2.5	Rest	9	31149
127.088	0.0	Trial_End_10	17	31772
127.088	0.0	Trial_Start_11_Track_Track_5	47	31772
127.088	5.0	Cue_Audio_Sample_Track_5	5	31772
132.092	5.0	Task_Recall_Track_5	14	33023
137.096	2.5	Rest	9	34274
139.596	0.0	Trial_End_11	18	34899
139.596	0.0	Trial_Start_12_Track_Track_3	48	34899
139.596	5.0	Cue_Audio_Sample_Track_3	3	34899
144.596	5.0	Task_Recall_Track_3	12	36149
149.604	2.5	Rest	9	37401
152.112	0.0	Trial_End_12	19	38028
152.112	0.0	Trial_Start_13_Track_Track_2	49	38028
152.112	5.0	Cue_Audio_Sample_Track_2	2	38028
157.104	5.0	Task_Recall_Track_2	11	39276
162.108	2.5	Rest	9	40527
164.628	0.0	Trial_End_13	20	41157
164.628	0.0	Trial_Start_14_Track_Track_4	50	41157
164.628	5.0	Cue_Audio_Sample_Track_4	4	41157
169.628	5.0	Task_Recall_Track_4	13	42407
174.624	2.5	Rest	9	43656
177.124	0.0	Trial_End_14	21	44281
177.124	0.0	Trial_Start_15_Track_Track_2	51	44281
177.124	5.0	Cue_Audio_Sample_Track_2	2	44281
182.12	5.0	Task_Recall_Track_2	11	45530
187.12	2.5	Rest	9	46780
189.624	0.0	Trial_End_15	22	47406
189.624	0.0	Trial_Start_16_Track_Track_6	52	47406
189.624	5.0	Cue_Audio_Sample_Track_6	6	47406
194.62	5.0	Task_Recall_Track_6	15	48655
199.628	2.5	Rest	9	49907
202.132	0.0	Trial_End_16	23	50533
202.132	0.0	Trial_Start_17_Track_Track_5	53	50533
202.132	5.0	Cue_Audio_Sample_Track_5	5	50533
207.136	5.0	Task_Recall_Track_5	14	51784
212.136	2.5	Rest	9	53034
214.636	0.0	Trial_End_17	24	53659
214.636	0.0	Trial_Start_18_Track_Track_6	54	53659
214.636	5.0	Cue_Audio_Sample_Track_6	6	53659
219.636	5.0	Task_Recall_Track_6	15	54909
224.64	2.5	Rest	9	56160
227.14	0.0	Trial_End_18	25	56785
227.14	0.0	Trial_Start_19_Track_Track_2	55	56785
