onset	duration	trial_type	value	sample
39.08	0.0	Song_Start	15	9770
39.352	0.0	Listen_Start	12	9838
40.184	0.0	Arrow_Left_Spawn	4	10046
40.796	0.0	Arrow_Left_Spawn	4	10199
41.504	0.0	Arrow_Left_Spawn	4	10376
42.16	0.0	Arrow_Left_Spawn	4	10540
42.188	0.0	Listen_End	11	10547
42.384	0.0	Arrow_Left_HitZone	3	10596
42.388	0.0	Left_Miss	10	10597
42.992	0.0	Arrow_Left_HitZone	3	10748
43.0	0.0	Left_Miss	10	10750
43.7	0.0	Arrow_Left_HitZone	3	10925
43.708	0.0	Left_Miss	10	10927
44.36	0.0	Arrow_Left_HitZone	3	11090
44.368	0.0	Left_Miss	10	11092
44.596	0.0	Listen_Start	12	11149
45.504	0.0	Arrow_Left_Spawn	4	11376
46.108	0.0	Arrow_Left_Spawn	4	11527
46.768	0.0	Arrow_Left_Spawn	4	11692
47.496	0.0	Listen_End	11	11874
47.704	0.0	Arrow_Left_HitZone	3	11926
47.712	0.0	Left_Miss	10	11928
48.308	0.0	Arrow_Left_HitZone	3	12077
48.316	0.0	Left_Miss	10	12079
48.968	0.0	Arrow_Left_HitZone	3	12242
48.976	0.0	Left_Miss	10	12244
49.22	0.0	Listen_Start	12	12305
50.856	0.0	Arrow_Left_Spawn	4	12714
52.096	0.0	Arrow_Left_Spawn	4	13024
52.78	0.0	Arrow_Left_Spawn	4	13195
52.868	0.0	Listen_End	11	13217
53.056	0.0	Arrow_Left_HitZone	3	13264
53.064	0.0	Left_Miss	10	13266
54.296	0.0	Arrow_Left_HitZone	3	13574
54.304	0.0	Left_Miss	10	13576
54.976	0.0	Arrow_Left_HitZone	3	13744
54.984	0.0	Left_Miss	10	13746
55.304	0.0	Listen_Start	12	13826
56.156	0.0	Arrow_Left_Spawn	4	14039
56.644	0.0	Arrow_Left_Spawn	4	14161
58.072	0.0	Arrow_Left_Spawn	4	14518
58.184	0.0	Listen_End	11	14546
58.356	0.0	Arrow_Left_HitZone	3	14589
58.364	0.0	Left_Miss	10	14591
58.844	0.0	Arrow_Left_HitZone	3	14711
58.852	0.0	Left_Miss	10	14713
60.272	0.0	Arrow_Left_HitZone	3	15068
60.28	0.0	Left_Miss	10	15070
60.708	0.0	Listen_Start	12	15177
61.96	0.0	Arrow_Left_Spawn	4	15490
62.576	0.0	Arrow_Left_Spawn	4	15644
63.288	0.0	Arrow_Left_Spawn	4	15822
