onset	duration	trial_type	value	sample
400.336	4.477	Rest	17	100084
403.832	3.496	Start Listen	18	100958
408.836	5.003	End Listen	4	102209
408.836	0.0	Box start blinking	1	102209
410.844	2.006	Box stop blinking	2	102711
411.848	1.006	WIND selected	20	102962
411.848	0.001	Imagine	15	102962
416.324	4.476	Game Finished	6	104081
424.056	0.001	Log system started successfully.	16	106014
424.06	0.0	Game_Started_scene_fire_water_electricity	8	106015
424.06	0.002	Rest	17	106015
427.044	2.985	Start Listen	18	106761
432.048	5.004	End Listen	4	108012
432.048	0.0	Box start blinking	1	108012
434.056	2.005	Box stop blinking	2	108514
435.06	1.007	FIRE selected	5	108765
435.06	0.0	Imagine	15	108765
440.328	5.267	Rest	17	110082
443.824	3.497	Start Listen	18	110956
448.828	5.003	End Listen	4	112207
448.828	0.0	Box start blinking	1	112207
450.836	2.006	Box stop blinking	2	112709
451.84	1.007	WATER selected	19	112960
451.84	0.0	Imagine	15	112960
456.332	4.49	Rest	17	114083
459.828	3.496	Start Listen	18	114957
464.832	5.003	End Listen	4	116208
464.832	0.001	Box start blinking	1	116208
466.836	2.005	Box stop blinking	2	116709
467.844	1.007	ELECTRICITY selected	3	116961
467.844	0.0	Imagine	15	116961
472.32	4.476	Rest	17	118080
475.816	3.497	Start Listen	18	118954
480.82	5.002	End Listen	4	120205
480.82	0.001	Box start blinking	1	120205
482.824	2.005	Box stop blinking	2	120706
483.832	1.007	FIRE selected	5	120958
483.832	0.0	Imagine	15	120958
488.316	4.483	Rest	17	122079
491.812	3.497	Start Listen	18	122953
496.816	5.003	End Listen	4	124204
496.816	0.0	Box start blinking	1	124204
498.82	2.006	Box stop blinking	2	124705
499.828	1.007	WATER selected	19	124957
499.828	0.0	Imagine	15	124957
504.304	4.476	Rest	17	126076
507.8	3.496	Start Listen	18	126950
512.804	5.003	End Listen	4	128201
512.804	0.001	Box start blinking	1	128201
514.808	2.005	Box stop blinking	2	128702
515.816	1.007	ELECTRICITY selected	3	128954
515.816	0.0	Imagine	15	128954
520.292	4.476	Game Finished	6	130073
528.076	0.001	Log system started successfully.	16	132019
528.08	0.0	Game_Started_scene_water_wind_electricity	14	132020
528.08	0.002	Rest	17	132020
531.068	2.987	Start Listen	18	132767
536.072	5.003	End Listen	4	134018
536.072	0.001	Box start blinking	1	134018
538.076	2.005	Box stop blinking	2	134519
539.084	1.007	WATER selected	19	134771
539.084	0.0	Imagine	15	134771
544.356	5.274	Rest	17	136089
547.856	3.497	Start Listen	18	136964
552.856	5.003	End Listen	4	138214
552.856	0.0	Box start blinking	1	138214
554.864	2.005	Box stop blinking	2	138716
555.868	1.008	WIND selected	20	138967
555.868	0.0	Imagine	15	138967
560.368	4.496	Rest	17	140092
563.864	3.497	Start Listen	18	140966
568.868	5.003	End Listen	4	142217
568.868	0.0	Box start blinking	1	142217
570.872	2.006	Box stop blinking	2	142718
571.88	1.007	ELECTRICITY selected	3	142970
571.88	0.0	Imagine	15	142970
576.356	4.476	Rest	17	144089
579.852	3.496	Start Listen	18	144963
584.856	5.003	End Listen	4	146214
584.856	0.0	Box start blinking	1	146214
586.86	2.006	Box stop blinking	2	146715
587.868	1.007	WATER selected	19	146967
587.868	0.0	Imagine	15	146967
592.344	4.476	Rest	17	148086
595.84	3.497	Start Listen	18	148960
600.844	5.003	End Listen	4	150211
600.844	0.0	Box start blinking	1	150211
602.848	2.005	Box stop blinking	2	150712
603.856	1.008	WIND selected	20	150964
603.856	0.0	Imagine	15	150964
608.332	4.475	Rest	17	152083
611.828	3.497	Start Listen	18	152957
616.832	5.003	End Listen	4	154208
616.832	0.0	Box start blinking	1	154208
618.836	2.006	Box stop blinking	2	154709
619.844	1.007	ELECTRICITY selected	3	154961
619.844	0.0	Imagine	15	154961
624.308	4.462	Game Finished	6	156077
632.628	0.001	Log system started successfully.	16	158157
632.628	0.0	Game_Started_scene_four_elements	10	158157
632.628	0.002	Rest	17	158157
635.608	2.981	Start Listen	18	158902
640.612	5.002	End Listen	4	160153
640.612	0.001	Box start blinking	1	160153
642.62	2.005	Box stop blinking	2	160655
643.624	1.007	WATER selected	19	160906
643.624	0.001	Imagine	15	160906
648.9	5.273	Rest	17	162225
652.396	3.497	Start Listen	18	163099
657.4	5.003	End Listen	4	164350
657.4	0.0	Box start blinking	1	164350
659.404	2.006	Box stop blinking	2	164851
660.412	1.007	ELECTRICITY selected	3	165103
660.412	0.0	Imagine	15	165103
664.908	4.497	Rest	17	166227
668.408	3.498	Start Listen	18	167102
673.408	5.001	End Listen	4	168352
673.408	0.0	Box start blinking	1	168352
675.416	2.006	Box stop blinking	2	168854
676.42	1.007	FIRE selected	5	169105
676.42	0.0	Imagine	15	169105
680.896	4.476	Rest	17	170224
684.392	3.497	Start Listen	18	171098
689.396	5.002	End Listen	4	172349
689.396	0.001	Box start blinking	1	172349
691.404	2.005	Box stop blinking	2	172851
692.408	1.007	WIND selected	20	173102
692.408	0.0	Imagine	15	173102
696.884	4.476	Rest	17	174221
700.384	3.497	Start Listen	18	175096
705.384	5.003	End Listen	4	176346
705.384	0.0	Box start blinking	1	176346
707.392	2.006	Box stop blinking	2	176848
708.4	1.007	WATER selected	19	177100
708.4	0.0	Imagine	15	177100
712.876	4.476	Rest	17	178219
716.372	3.497	Start Listen	18	179093
721.372	5.002	End Listen	4	180343
721.372	0.001	Box start blinking	1	180343
723.38	2.005	Box stop blinking	2	180845
724.388	1.007	ELECTRICITY selected	3	181097
724.388	0.0	Imagine	15	181097
728.848	4.463	Rest	17	182212
732.344	3.496	Start Listen	18	183086
737.348	5.003	End Listen	4	184337
737.348	0.0	Box start blinking	1	184337
739.352	2.005	Box stop blinking	2	184838
740.36	1.008	FIRE selected	5	185090
740.36	0.0	Imagine	15	185090
744.86	4.497	Rest	17	186215
748.356	3.496	Start Listen	18	187089
753.356	5.003	End Listen	4	188339
753.356	0.0	Box start blinking	1	188339
755.364	2.006	Box stop blinking	2	188841
756.368	1.006	WIND selected	20	189092
756.372	0.001	Imagine	15	189093
760.848	4.476	Game Finished	6	190212
