onset	duration	trial_type	value	sample
916.924	5.504	Box stop blinking	2	229231
916.924	0.001	ELECTRICITY selected	3	229231
929.408	12.482	Box start blinking	1	232352
934.912	5.504	Box stop blinking	2	233728
934.912	0.0	WATER selected	16	233728
947.408	12.497	Box start blinking	1	236852
952.912	5.503	Box stop blinking	2	238228
952.912	0.001	ELECTRICITY selected	3	238228
965.408	12.497	Box start blinking	1	241352
970.912	5.503	Box stop blinking	2	242728
970.912	0.001	WATER selected	16	242728
983.404	12.49	Box start blinking	1	245851
988.908	5.504	Box stop blinking	2	247227
988.908	0.0	ELECTRICITY selected	3	247227
992.904	3.997	Game Finished	5	248226
997.744	0.0	Game_Started_scene_wind_electricity	15	249436
1005.728	7.984	Box start blinking	1	251432
1011.228	5.504	Box stop blinking	2	252807
1011.232	0.0	WIND selected	17	252808
1023.504	12.275	Box start blinking	1	255876
1029.008	5.503	Box stop blinking	2	257252
1029.008	0.001	ELECTRICITY selected	3	257252
1041.504	12.497	Box start blinking	1	260376
1047.008	5.503	Box stop blinking	2	261752
1047.008	0.001	WIND selected	17	261752
1059.508	12.497	Box start blinking	1	264877
1065.012	5.503	Box stop blinking	2	266253
1065.012	0.0	ELECTRICITY selected	3	266253
1077.508	12.497	Box start blinking	1	269377
1083.012	5.504	Box stop blinking	2	270753
1083.012	0.0	WIND selected	17	270753
1095.508	12.497	Box start blinking	1	273877
1101.012	5.504	Box stop blinking	2	275253
1101.012	0.0	ELECTRICITY selected	3	275253
1105.004	3.99	Game Finished	5	276251
