onset	duration	trial_type	value	sample
382.696	5.003	End Listen	4	95674
382.696	0.0	Box start blinking	1	95674
385.704	3.006	Box stop blinking	2	96426
385.704	0.001	FIRE selected	5	96426
385.704	0.0	Imagine	22	96426
389.188	3.483	Rest	23	97297
392.684	3.496	Start Listen	24	98171
397.688	5.003	End Listen	4	99422
397.688	0.001	Box start blinking	1	99422
400.692	3.005	Box stop blinking	2	100173
400.692	0.0	WATER selected	25	100173
400.692	0.0	Imagine	22	100173
404.176	3.484	Game Finished	6	101044
409.792	0.0	Game_Started_scene_fire_wind	13	102448
409.796	0.003	Rest	23	102449
412.78	2.986	Start Listen	24	103195
417.784	5.003	End Listen	4	104446
417.784	0.001	Box start blinking	1	104446
420.788	3.004	Box stop blinking	2	105197
420.788	0.001	FIRE selected	5	105197
420.788	0.0	Imagine	22	105197
425.096	4.309	Rest	23	106274
428.596	3.497	Start Listen	24	107149
433.596	5.003	End Listen	4	108399
433.596	0.0	Box start blinking	1	108399
436.604	3.006	Box stop blinking	2	109151
436.604	0.0	WIND selected	26	109151
436.604	0.0	Imagine	22	109151
440.108	3.504	Rest	23	110027
443.604	3.497	Start Listen	24	110901
448.608	5.003	End Listen	4	112152
448.608	0.0	Box start blinking	1	112152
451.616	3.006	Box stop blinking	2	112904
451.616	0.001	FIRE selected	5	112904
451.616	0.0	Imagine	22	112904
455.096	3.483	Rest	23	113774
458.596	3.496	Start Listen	24	114649
463.596	5.003	End Listen	4	115899
463.596	0.0	Box start blinking	1	115899
466.604	3.006	Box stop blinking	2	116651
466.604	0.001	WIND selected	26	116651
466.604	0.0	Imagine	22	116651
470.088	3.483	Game Finished	6	117522
476.048	0.0	Game_Started_scene_fire_electricity	9	119012
476.052	0.003	Rest	23	119013
479.036	2.986	Start Listen	24	119759
484.04	5.004	End Listen	4	121010
484.04	0.0	Box start blinking	1	121010
487.048	3.006	Box stop blinking	2	121762
487.048	0.0	FIRE selected	5	121762
487.048	0.0	Imagine	22	121762
491.356	4.309	Rest	23	122839
494.852	3.497	Start Listen	24	123713
499.856	5.002	End Listen	4	124964
499.856	0.001	Box start blinking	1	124964
502.86	3.005	Box stop blinking	2	125715
502.86	0.0	ELECTRICITY selected	3	125715
502.86	0.001	Imagine	22	125715
506.364	3.503	Rest	23	126591
509.864	3.498	Start Listen	24	127466
514.864	5.002	End Listen	4	128716
514.864	0.001	Box start blinking	1	128716
517.872	3.005	Box stop blinking	2	129468
517.872	0.001	FIRE selected	5	129468
517.872	0.0	Imagine	22	129468
521.356	3.483	Rest	23	130339
524.852	3.497	Start Listen	24	131213
529.856	5.003	End Listen	4	132464
529.856	0.0	Box start blinking	1	132464
532.86	3.006	Box stop blinking	2	133215
532.86	0.001	ELECTRICITY selected	3	133215
532.86	0.0	Imagine	22	133215
536.344	3.482	Game Finished	6	134086
542.94	0.0	Game_Started_scene_water_wind	18	135735
542.94	0.002	Rest	23	135735
545.92	2.981	Start Listen	24	136480
550.924	5.003	End Listen	4	137731
550.924	0.0	Box start blinking	1	137731
553.928	3.005	Box stop blinking	2	138482
553.928	0.001	WATER selected	25	138482
553.928	0.001	Imagine	22	138482
558.224	4.294	Rest	23	139556
561.72	3.497	Start Listen	24	140430
566.724	5.003	End Listen	4	141681
566.724	0.0	Box start blinking	1	141681
569.728	3.005	Box stop blinking	2	142432
569.728	0.001	WIND selected	26	142432
569.728	0.0	Imagine	22	142432
573.248	3.518	Rest	23	143312
576.744	3.497	Start Listen	24	144186
581.748	5.003	End Listen	4	145437
581.748	0.0	Box start blinking	1	145437
584.752	3.006	Box stop blinking	2	146188
584.756	0.0	WATER selected	25	146189
584.756	0.001	Imagine	22	146189
588.236	3.482	Rest	23	147059
591.736	3.497	Start Listen	24	147934
596.736	5.003	End Listen	4	149184
596.736	0.0	Box start blinking	1	149184
599.744	3.005	Box stop blinking	2	149936
599.744	0.001	WIND selected	26	149936
599.744	0.0	Imagine	22	149936
603.228	3.483	Game Finished	6	150807
612.744	0.0	Game_Started_scene_water_electricity	17	153186
612.744	0.002	Rest	23	153186
615.732	2.987	Start Listen	24	153933
620.736	5.004	End Listen	4	155184
620.736	0.001	Box start blinking	1	155184
623.74	3.004	Box stop blinking	2	155935
623.74	0.001	WATER selected	25	155935
623.74	0.0	Imagine	22	155935
628.048	4.308	Rest	23	157012
631.544	3.497	Start Listen	24	157886
636.548	5.003	End Listen	4	159137
636.548	0.001	Box start blinking	1	159137
639.556	3.005	Box stop blinking	2	159889
639.556	0.001	ELECTRICITY selected	3	159889
639.556	0.0	Imagine	22	159889
643.052	3.497	Rest	23	160763
646.548	3.497	Start Listen	24	161637
651.552	5.002	End Listen	4	162888
651.552	0.001	Box start blinking	1	162888
654.556	3.005	Box stop blinking	2	163639
654.556	0.0	WATER selected	25	163639
654.556	0.001	Imagine	22	163639
658.04	3.483	Rest	23	164510
661.536	3.497	Start Listen	24	165384
666.54	5.003	End Listen	4	166635
666.54	0.0	Box start blinking	1	166635
669.548	3.005	Box stop blinking	2	167387
669.548	0.001	ELECTRICITY selected	3	167387
669.548	0.0	Imagine	22	167387
673.036	3.49	Game Finished	6	168259
680.432	0.0	Game_Started_scene_wind_electricity	21	170108
680.432	0.003	Rest	23	170108
683.416	2.986	Start Listen	24	170854
688.42	5.004	End Listen	4	172105
688.42	0.0	Box start blinking	1	172105
691.428	3.006	Box stop blinking	2	172857
691.428	0.001	WIND selected	26	172857
691.428	0.0	Imagine	22	172857
695.736	4.308	Rest	23	173934
699.232	3.497	Start Listen	24	174808
704.236	5.003	End Listen	4	176059
704.236	0.0	Box start blinking	1	176059
707.244	3.006	Box stop blinking	2	176811
707.244	0.001	ELECTRICITY selected	3	176811
707.244	0.0	Imagine	22	176811
710.744	3.503	Rest	23	177686
714.244	3.497	Start Listen	24	178561
719.244	5.003	End Listen	4	179811
719.244	0.0	Box start blinking	1	179811
722.252	3.006	Box stop blinking	2	180563
722.252	0.0	WIND selected	26	180563
722.252	0.001	Imagine	22	180563
725.736	3.482	Rest	23	181434
729.232	3.497	Start Listen	24	182308
734.236	5.003	End Listen	4	183559
734.236	0.0	Box start blinking	1	183559
737.24	3.006	Box stop blinking	2	184310
737.24	0.0	ELECTRICITY selected	3	184310
737.24	0.001	Imagine	22	184310
740.724	3.482	Game Finished	6	185181
748.792	0.0	Game_Started_scene_fire_water_wind	12	187198
748.792	0.003	Rest	23	187198
751.776	2.986	Start Listen	24	187944
756.78	5.003	End Listen	4	189195
756.78	0.001	Box start blinking	1	189195
759.788	3.005	Box stop blinking	2	189947
759.788	0.0	FIRE selected	5	189947
759.788	0.0	Imagine	22	189947
764.096	4.309	Rest	23	191024
767.592	3.497	Start Listen	24	191898
772.596	5.003	End Listen	4	193149
772.596	0.0	Box start blinking	1	193149
775.6	3.006	Box stop blinking	2	193900
775.604	0.0	WATER selected	25	193901
775.604	0.001	Imagine	22	193901
779.1	3.496	Rest	23	194775
782.596	3.497	Start Listen	24	195649
787.6	5.003	End Listen	4	196900
787.6	0.001	Box start blinking	1	196900
790.604	3.005	Box stop blinking	2	197651
790.604	0.0	WIND selected	26	197651
790.604	0.001	Imagine	22	197651
794.088	3.483	Rest	23	198522
797.584	3.496	Start Listen	24	199396
802.588	5.003	End Listen	4	200647
802.588	0.001	Box start blinking	1	200647
805.596	3.005	Box stop blinking	2	201399
805.596	0.001	FIRE selected	5	201399
805.596	0.0	Imagine	22	201399
809.076	3.483	Rest	23	202269
812.576	3.496	Start Listen	24	203144
817.576	5.004	End Listen	4	204394
817.58	0.0	Box start blinking	1	204395
820.584	3.005	Box stop blinking	2	205146
820.584	0.001	WATER selected	25	205146
820.584	0.0	Imagine	22	205146
824.072	3.49	Rest	23	206018
827.572	3.497	Start Listen	24	206893
832.572	5.002	End Listen	4	208143
832.572	0.001	Box start blinking	1	208143
835.58	3.005	Box stop blinking	2	208895
835.58	0.001	WIND selected	26	208895
835.58	0.0	Imagine	22	208895
839.064	3.483	Game Finished	6	209766
881.084	0.0	Game_Started_scene_fire_water_electricity	11	220271
881.084	0.003	Rest	23	220271
884.072	2.987	Start Listen	24	221018
889.076	5.004	End Listen	4	222269
889.076	0.0	Box start blinking	1	222269
892.08	3.006	Box stop blinking	2	223020
892.08	0.0	FIRE selected	5	223020
892.08	0.0	Imagine	22	223020
896.376	4.295	Rest	23	224094
899.872	3.497	Start Listen	24	224968
904.876	5.002	End Listen	4	226219
904.876	0.001	Box start blinking	1	226219
907.88	3.006	Box stop blinking	2	226970
907.884	0.0	WATER selected	25	226971
907.884	0.001	Imagine	22	226971
911.4	3.517	Rest	23	227850
914.896	3.497	Start Listen	24	228724
919.9	5.002	End Listen	4	229975
919.9	0.001	Box start blinking	1	229975
922.904	3.005	Box stop blinking	2	230726
922.904	0.001	ELECTRICITY selected	3	230726
922.904	0.0	Imagine	22	230726
926.388	3.483	Rest	23	231597
929.884	3.497	Start Listen	24	232471
934.888	5.002	End Listen	4	233722
934.888	0.001	Box start blinking	1	233722
937.892	3.005	Box stop blinking	2	234473
937.896	0.0	FIRE selected	5	234474
937.896	0.001	Imagine	22	234474
941.38	3.483	Rest	23	235345
944.876	3.497	Start Listen	24	236219
949.876	5.003	End Listen	4	237469
949.876	0.0	Box start blinking	1	237469
952.884	3.005	Box stop blinking	2	238221
952.884	0.001	WATER selected	25	238221
952.884	0.0	Imagine	22	238221
956.352	3.47	Rest	23	239088
959.852	3.496	Start Listen	24	239963
964.852	5.003	End Listen	4	241213
964.852	0.0	Box start blinking	1	241213
967.86	3.006	Box stop blinking	2	241965
967.86	0.001	ELECTRICITY selected	3	241965
967.86	0.0	Imagine	22	241965
971.344	3.482	Game Finished	6	242836
995.76	0.0	Game_Started_scene_fire_wind_electricity	14	248940
995.76	0.003	Rest	23	248940
998.748	2.987	Start Listen	24	249687
1003.748	5.003	End Listen	4	250937
1003.748	0.0	Box start blinking	1	250937
1006.756	3.005	Box stop blinking	2	251689
1006.756	0.001	FIRE selected	5	251689
1006.756	0.0	Imagine	22	251689
1011.052	4.295	Rest	23	252763
1014.548	3.497	Start Listen	24	253637
1019.548	5.003	End Listen	4	254887
1019.548	0.0	Box start blinking	1	254887
1022.556	3.005	Box stop blinking	2	255639
1022.556	0.001	WIND selected	26	255639
1022.556	0.0	Imagine	22	255639
1026.072	3.518	Rest	23	256518
1029.572	3.497	Start Listen	24	257393
1034.572	5.003	End Listen	4	258643
1034.572	0.0	Box start blinking	1	258643
1037.58	3.005	Box stop blinking	2	259395
1037.58	0.001	ELECTRICITY selected	3	259395
1037.58	0.0	Imagine	22	259395
1041.048	3.469	Rest	23	260262
1044.548	3.497	Start Listen	24	261137
1049.548	5.003	End Listen	4	262387
1049.548	0.0	Box start blinking	1	262387
1052.556	3.006	Box stop blinking	2	263139
1052.556	0.0	FIRE selected	5	263139
1052.556	0.001	Imagine	22	263139
1056.04	3.483	Rest	23	264010
1059.536	3.496	Start Listen	24	264884
1064.54	5.003	End Listen	4	266135
1064.54	0.0	Box start blinking	1	266135
1067.544	3.006	Box stop blinking	2	266886
1067.544	0.001	WIND selected	26	266886
1067.544	0.0	Imagine	22	266886
1071.028	3.482	Rest	23	267757
1074.524	3.498	Start Listen	24	268631
1079.528	5.002	End Listen	4	269882
1079.528	0.0	Box start blinking	1	269882
1082.532	3.006	Box stop blinking	2	270633
1082.532	0.001	ELECTRICITY selected	3	270633
1082.532	0.0	Imagine	22	270633
1086.016	3.483	Game Finished	6	271504
1095.012	0.0	Game_Started_scene_water_wind_electricity	19	273753
